node,_wkshell,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,load_centrality,pagerank,information_centrality
AT5G13570,0,0.00091547146780592,0.001529660322510908,0.001251200296438303,0.17799674014657232,0.0015680171077298566,0.0002752430250979306,0.0002869127209643953
AT5G13590,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G13630,0,0.00183094293561184,0.0009331605546281919,0.0037094273542160627,0.20214140836834713,0.0010632306643081045,0.000332199347277814,0.00041314410688996883
AT5G13650,0,0.0003051571559353067,0.0,0.0016344848462364972,0.1974781126923317,0.0,0.00012185341092354431,0.00021448169141048015
AT5G13780,0,0.0003051571559353067,0.0,0.00038176382834076856,0.16206076492859392,0.0,9.66385459075171e-05,0.0001919846779715313
AT5G13790,0,0.007934086054317974,0.003075894781340383,0.04593901773526844,0.22746033730697884,0.002711316562909427,0.001005745643177908,0.0004891318291124755
AT5G13800,0,0.0003051571559353067,0.0,1.1635835700762323e-34,0.0009986961466973672,0.0,0.00013075378248708457,0.0
AT5G13840,0,0.00274641440341776,0.00047339363463987685,0.0019332651348494144,0.17906258888996496,0.0004539370632140292,0.00036539410213056155,0.00043344599857968175
AT5G13860,0,0.00274641440341776,0.0001611558238372096,0.0005598087792056107,0.17059092765245387,0.00016166916795032381,0.00048243078698960277,0.00038516477107430295
AT5G13930,0,0.0006103143118706134,5.852085129788182e-05,0.004262267982864705,0.20192301484170444,7.041932632979835e-05,0.00015257871918399648,0.0003010699151661874
AT5G14050,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G14170,0,0.0045773573390296,0.003116740780036095,0.048877188394205864,0.22651842499210295,0.002909403651292762,0.0006694569247351463,0.0004642033689903245
AT5G14200,0,0.0003051571559353067,0.0,4.076939759057659e-54,0.0003051571559353067,0.0,0.000339092250046625,0.0
AT5G14240,0,0.003051571559353067,0.0032613209431089714,0.005919911046981264,0.2095057380520141,0.0033967989629533095,0.0007835527391373712,0.0004076570874155404
AT5G14250,0,0.00366188587122368,0.0007074384733466872,0.010883263040357754,0.20985860632982234,0.0007407706128866674,0.0005458345078038126,0.00044342959751105833
AT5G14320,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G14620,0,0.0006103143118706134,0.00011311653859741173,0.0005005332260182571,0.17942071406774487,0.0001330521081903286,0.00016513226005854075,0.00028170402411207727
AT5G14690,0,0.0003051571559353067,0.0,0.0003505627222722661,0.17985235973109953,0.0,0.0001309418323950282,0.0002119181147067348
AT5G14740,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G14780,0,0.0006103143118706134,0.0002457997968177479,0.0019120323092951868,0.20024633266489386,0.00026050557330693325,0.0001718232178866171,0.00029302859300524867
AT5G14870,0,0.0015257857796765334,0.000666362504987539,0.0012191488734397372,0.18490880747356014,0.0007129854550065797,0.0003749970646022312,0.00035924746718669193
AT5G14930,0,0.0006103143118706134,0.000252341494331119,0.0007034573491636617,0.16335923416467413,0.000252341494331119,0.000217570605161581,0.0002088116988843339
AT5G14960,0,0.0015257857796765334,0.00019758764083609886,0.005083263078827135,0.18536729695403018,0.00021892318495077693,0.00018581269616901782,0.00039653711527796705
AT5G15090,0,0.00183094293561184,0.001741666596987558,0.003708509917886913,0.21579514344720593,0.0016891875370968442,0.0005336586209482172,0.0003701275494537415
AT5G15210,0,0.003967043027158987,0.0009534725554431886,0.023609948404926476,0.1961825512462221,0.0008929610447033939,0.0005464586672063703,0.00044260667147473146
AT5G15400,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G15450,0,0.0003051571559353067,0.0,0.001264454516274473,0.17043536179396696,0.0,9.485952479445706e-05,0.00020836867029032857
AT5G15550,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G15650,0,0.0006103143118706134,0.000504869287292235,0.0016378155445814235,0.19751289527492832,0.0005048692872922352,0.0002590847519513128,0.00021457373568600454
AT5G15680,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G15700,0,0.0003051571559353067,0.0,0.0003505627222722661,0.17985235973109953,0.0,0.0001309418323950282,0.00021191811470673468
AT5G15840,0,0.014342386328959414,0.013984773221833068,0.08737824855258948,0.24444238973807206,0.013433753769929701,0.002053811726806992,0.0005041348391993019
AT5G15850,0,0.0024412572474824534,0.00021130309174583275,0.023343023920472872,0.2048930135069259,0.00021265432075942849,0.00031994129048224467,0.000439568201374436
AT5G15880,0,0.0003051571559353067,0.0,6.424530802596039e-05,0.16264841002587652,0.0,0.00011798576019882545,0.0001865819307436429
AT5G15920,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G15960,0,0.0003051571559353067,0.0,0.00045769343815244744,0.18297780254930335,0.0,0.00011534960154267343,0.000209420493723425
AT5G16000,0,0.006103143118706134,0.0030642839616774947,0.003145361485811394,0.19330795775269877,0.0031982862630138015,0.0008613854040286455,0.0004712566383982793
AT5G16050,0,0.0015257857796765334,0.001264260533124133,0.00027493556040467164,0.18011234547436644,0.0012933022517208667,0.0004458641691497185,0.000322438815862861
AT5G16070,0,0.0006103143118706134,0.0002988021382385006,5.751877129903602e-05,0.1634425685648456,0.00031759832136667,0.00020793092682499045,0.00026148542245262566
AT5G16130,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G16220,0,0.00091547146780592,0.0,4.045566088872951e-05,0.14964695575143866,0.0,0.00015691030493519473,0.0002035246307444254
AT5G16310,0,0.0006103143118706134,0.00018623427146721323,0.0018402925807231077,0.18761577094251392,0.00021565735266370863,0.00014868709749744962,0.0002997601978480142
AT5G16400,0,0.0006103143118706134,0.0006934448118916391,0.002494019543120413,0.20019270961767482,0.0006920819816531101,0.0001761425252421286,0.0003021375337174353
AT5G16440,0,0.0003051571559353067,0.0,0.0007190440787412566,0.18101363404736168,0.0,0.000133670380918685,0.00021116138453827966
AT5G16510,0,0.0003051571559353067,0.0,7.385844982894166e-05,0.15945673130798516,0.0,0.00015997944012756515,0.00013567779828881554
AT5G16570,0,0.0003051571559353067,0.0,0.00022391028142709123,0.1659827505807291,0.0,0.00012088430064529908,0.0002013440785233121
AT5G16590,0,0.005797985962770827,0.001906948646573044,0.001622905865451857,0.20316685622310093,0.001967013507321683,0.0008255065386119625,0.000476243908839289
AT5G16620,0,0.0003051571559353067,0.0,4.076939759057659e-54,0.0003051571559353067,0.0,0.000339092250046625,0.0
AT5G16710,0,0.0003051571559353067,0.0,0.0016344848462364972,0.1974781126923317,0.0,0.00012185341092354431,0.0002144816914104801
AT5G16720,0,0.0003051571559353067,0.0,2.4339333195431148e-08,0.1043240732089874,0.0,0.00018258291874348757,0.00010568401074079568
AT5G16820,0,0.00091547146780592,0.0,5.2651582954756144e-05,0.1490007258734262,0.0,0.0001915041513910289,0.00018394279230579309
AT5G16840,0,0.0012206286237412267,0.0016280842697475725,0.000901418214967782,0.20017484165001886,0.0016936211555418545,0.0003670330455186895,0.00034285546405627435
AT5G16850,0,0.0137320720170888,0.01661452550552566,0.027709400984745565,0.22871292329663584,0.016446222363742453,0.0029557412042127617,0.00049231040876236
AT5G16880,0,0.0003051571559353067,0.0,3.20164049725724e-05,0.15090559318038024,0.0,0.00012316254321613056,0.00019326899701410977
AT5G17290,0,0.0003051571559353067,0.0,0.0002444865361553264,0.16004844971432322,0.0,0.00011318125526505727,0.00017798558643172861
AT5G17330,0,0.0003051571559353067,0.0,0.00022391028142709123,0.1659827505807291,0.0,0.00012088430064529908,0.0002013440785233121
