node,_wkshell,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,load_centrality,pagerank,information_centrality
AT3G28080,0,0.0004333694474539545,2.3689626553684227e-05,0.0007531259382394927,0.23986845351550898,2.241486853555263e-05,5.3931742582475195e-05,0.00014001399013296894
AT3G29034,0,0.0011917659804983748,6.667684112430805e-05,0.0028106669535483326,0.2447178185554137,6.642747682156114e-05,0.00010127451255994928,0.0001778150301884809
AT3G43520,0,0.000866738894907909,8.529596158962618e-05,0.0011498668809860324,0.24477280205674612,9.280938353569336e-05,8.75149744858205e-05,0.00016828110121925297
AT3G57090,0,0.000866738894907909,0.0006313911954836353,0.000876500633624194,0.2428697335943292,0.0006130917921581321,0.00011042914945328213,0.00016715744699079784
AT4G14730,0,0.0004333694474539545,1.208921330944146e-05,0.0011211444646233042,0.24134973803086324,8.267293688393934e-06,5.3076524430860844e-05,0.000141605496589926
AT4G28040,0,0.0005417118093174431,1.4214963701827408e-05,0.0013027653339103896,0.24154371681260747,9.451748440383594e-06,6.203109241762394e-05,0.00015134287522267943
AT5G05760,0,0.0018418201516793066,0.00129062201411291,0.0013256127413995124,0.264102436061591,0.0013161362066654396,0.00022461174130134165,0.00018641455175735363
AT5G19875,0,0.0007583965330444204,3.314608283017483e-05,0.0017402300552670801,0.24278854472609138,2.6589839631150183e-05,7.961883812290777e-05,0.00016391370134790986
AT5G43460,0,0.0019501625135427952,0.000303985102468382,0.015429698282792866,0.26040935789507896,0.00029238694551369534,0.0001414818622777258,0.0001886936752815452
AT5G51010,0,0.0014084507042253522,0.0004022272178049127,0.00158973550745635,0.24863436481991566,0.00037700024586667533,0.00015118642690865075,0.0001794635416335156
AT5G65210,0,0.02047670639219935,0.0277235580259835,0.0018641851348034477,0.31932658154224536,0.027090776700835865,0.0021364049969464665,0.00020658047414579106
AT1G01030,0,0.0004333694474539545,2.597514805956106e-06,1.4784410364664575e-05,0.24541380311526773,2.8696166925777993e-06,4.821123315693231e-05,0.00014161497208325165
AT1G15750,0,0.017768147345612134,0.014535096016735544,0.000341027815598858,0.301424237048921,0.014341747939432112,0.0017984384079900125,0.00020615673518903282
AT1G23420,0,0.006067172264355363,0.0010919841353947955,0.0001718217708213514,0.28159548917714067,0.001003172802898773,0.0004531998451121697,0.00020210818344983087
AT3G17600,0,0.006392199349945829,0.0014067798140785497,0.00046300457982177673,0.2873139180468287,0.0012365445528239013,0.00042300247937899436,0.00020216658831658915
AT3G54390,0,0.004767063921993499,0.002797907168428323,6.881012617853045e-05,0.27483776576054064,0.0029730696889631175,0.0004905638517123519,0.00019923156956784435
AT1G01040,0,0.0009750812567713976,0.00027688287813897576,2.5678338540169017e-06,0.224063048307903,0.00030290594863273905,0.0001526467712873885,0.00014616225524850113
AT1G07705,0,0.00010834236186348862,0.0,3.635077913953046e-08,0.1820825319133501,0.0,3.253078620494975e-05,6.325226064181555e-05
AT1G09700,0,0.002058504875406284,0.0013989572718008305,2.6184596181810173e-05,0.2537893593673015,0.0014712812051621543,0.00031164714616576744,0.00017793675249186457
AT2G27100,0,0.0014084507042253522,0.0010099894388170996,6.726970736627854e-05,0.24916748785043466,0.0009931782064409433,0.00021846148001476257,0.00016858846760723508
