node,homodimer,homotrimer,homotetramer,heterodimer,heterotrimer,heterotetramer,heteropentamer,heterohexamer,heteroheptamer,heterooctamer,heterononamer,heterodecamer,in_complex,complex_partners,complex_count_unknown,complex_count
AT2G23380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G23430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G23520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G23690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G23770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G23820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G23930,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G23940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G23980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24090,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24420,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G24820,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25355,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25625,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25930,0,0,0,0,0,0,0,0,0,0,0,0,1,AT2G40080;AT3G46640,1,1
AT2G25950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G25980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26350,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G26990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27030,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27936,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G27970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28290,0,0,0,0,0,0,0,0,0,0,0,0,1,AT1G01160;AT1G18450;AT3G22990;AT3G60830;AT4G00850;AT4G22320;AT4G22320/T10I14_150;AT4G34430;AT5G07940;AT5G07970;AT5G07980;AT5G14170;AT5G28640;AT5G55210,1,1
AT2G28330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28605,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G28900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29570,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29960,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G29980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30200,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30260,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30330,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30695,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30750,0,0,0,0,0,0,0,0,0,0,0,0,1,AT2G29460;AT2G30770;AT3G26830;AT4G24520;AT4G39950,1,1
AT2G30770,0,0,0,0,0,0,0,0,0,0,0,0,1,AT2G29460;AT2G30750;AT3G26830;AT4G24520;AT4G39950,1,1
AT2G30790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30860,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G30990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31082,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31305,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31320,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31610,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31725,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31862,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31865,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31870,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31920,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G31970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32060,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32700,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32710,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32900,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G32950,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33120,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33220,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33450,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33510,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33610,0,0,0,0,0,0,0,0,0,0,0,0,1,AT1G06500;AT1G18450;AT1G32730;AT1G50620;AT1G58025;AT2G47620;AT3G06010;AT3G08020;AT3G17590;AT3G18380;AT3G20280;AT3G22990;AT3G52100;AT3G60830;AT4G22320;AT4G22320/T10I14_150;AT5G14170;AT5G19310;AT5G55210,1,1
AT2G33620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33790,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33800,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G33980,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34140,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34150,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34420,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34430,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34470,0,0,0,0,0,0,0,0,0,0,0,0,1,AT1G21840;AT1G67550;AT2G35035,1,1
AT2G34480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34560,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34590,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34640,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34720,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34830,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G34970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35100,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35110,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35370,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35635,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35840,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G35940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36290,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36390,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36460,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36480,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36490,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36530,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36740,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36780,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36810,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36850,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36880,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36890,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G36990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37000,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37160,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37170,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37180,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37190,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37250,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37270,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37340,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37360,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37520,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37550,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37600,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37630,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37660,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37678,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37680,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37690,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37970,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G37990,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38020,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38070,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38170,1,0,0,1,0,0,0,0,0,0,0,0,1,AT3G51860,0,2
AT2G38210,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38230,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38240,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38280,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38300,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38310,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38380,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38400,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38410,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38470,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38540,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38580,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38620,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38650,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38670,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38730,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38750,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38760,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38770,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38910,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G38940,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G39010,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G39050,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G39080,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G39090,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
AT2G39130,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
