,node,cagiada-dG
1794,YNL139C,25.62197903745092
1795,YML062C,7.80134644534825
1796,YNL253W,18.6529379074389
1797,YCL011C,16.162123347154832
1798,YNL166C,5.997270044753592
1799,YLR314C,18.098588467219432
1800,YCL014W,31.001566790914577
1801,YER048W-A,3.830341785483526
1802,YOL021C,29.80414424974097
1803,YOR226C,9.635432109500774
1804,YCL017C,25.15225101524637
1805,YKL220C,
1806,YCL024W,24.650944213387806
1807,YKR048C,14.907588176855707
1808,YCL026C-A,11.456213760565223
1809,YDL212W,
1810,YGL019W,11.540742851370746
1811,YCL026C-B,11.82018363419956
1812,YBR055C,19.135319581776724
1813,YCL032W,8.26060812079949
1814,YLR362W,19.449604643331174
1815,YER090W,33.49477874489591
1816,YLR328W,19.92700789347566
1817,YGL115W,18.657392419756
1818,YDR436W,13.441250905883093
1819,YPL179W,23.701641847020348
1820,YER158C,7.797127514476553
1821,YMR031C,11.741455112211474
1822,YPR149W,
1823,YNL325C,30.890069778767586
1824,YNR004W,6.764733652948527
1825,YPR174C,4.279701550684926
1826,YDL014W,19.99207318679402
1827,YDL042C,27.585318250681812
1828,YKR010C,10.595143844339555
1829,YNL308C,13.270882280072309
1830,YJL076W,12.845323285499903
1831,YCL040W,29.43392504042116
1832,YDR516C,27.15487810005823
1833,YOR347C,34.09471622862018
1834,YCL039W,23.033525891720817
1835,YPR024W,
1836,YOL059W,24.942691945807436
1837,YDR056C,
1838,YGL231C,
1839,YJL192C,
1840,YIL027C,
1841,YKL207W,
1842,YJR088C,14.937533631118566
1843,YML101C,
1844,YMR115W,18.391625542524707
1845,YCL052C,
1846,YDL045C,18.560911796913366
1847,YMR315W,21.474588645153506
1848,YCL055W,15.261457218966244
1849,YEL026W,7.238451925755945
1850,YDL202W,7.944424889171937
1851,YHR037W,33.79975808823282
1852,YLR417W,21.111935634324453
1853,YDL225W,17.269091503554503
1854,YDR507C,26.437846085354657
1855,YJR076C,16.705467044976587
1856,YCR002C,14.71525079389657
1857,YKL101W,28.342334763640476
1858,YCR009C,9.857357920022027
1859,YCR005C,28.67897460783148
1860,YJR066W,36.582504116557025
1861,YLR332W,
1862,YGR060W,
1863,YNL111C,
1864,YJR051W,30.217849194427234
1865,YAR014C,9.826815178982294
1866,YIR022W,
1867,YGR250C,19.44510365476395
1868,YML055W,
1869,YOR165W,
1870,YNL008C,
1871,YGR155W,33.156041952672446
1872,YDR023W,27.12615330473315
1873,YGR239C,5.723711598299466
1874,YGL017W,28.71591276135502
1875,YER057C,7.525513671976579
1876,YHR183W,34.2764848115364
1877,YFR044C,31.70888407813998
1878,YGR256W,33.40335718773246
1879,YHR072W-A,3.1069648310402176
1880,YKL014C,35.3070868082394
1881,YHR089C,9.126973395161064
1882,YOL144W,10.60598779112782
1883,YMR310C,16.375207726892285
1884,YBL054W,7.929455259927469
1885,YNL124W,11.881463748360115
1886,YOR004W,10.135930568857287
1887,YGL120C,35.94998497285265
1888,YLR221C,4.115329409413155
1889,YCR024C-A,
1890,YDR141C,33.04385691250129
1891,YCR020W-B,1.910599238869434
1892,YBL006C,4.57201505808889
1893,YBR245C,29.58354557479042
1894,YBR009C,8.317248714760614
1895,YCR052W,14.162996648439817
1896,YDR303C,20.778432515807005
1897,YDR225W;YBL003C,
1898,YFR037C,14.445101473278944
1899,YGR056W,24.195822251256768
1900,YIL070C,9.921736133752097
1901,YHR056C,18.066028073419027
1902,YIL126W,18.880847393697778
1903,YLR095C,21.51630997734618
1904,YLR033W,15.442043382100966
1905,YLR357W,24.73656275893432
1906,YLR321C,12.125624097160639
1907,YLR455W,11.597008887529764
1908,YML127W,25.139857232728545
1909,YMR091C,14.132340760055108
1910,YPL116W,30.224926200228587
1911,YNL088W,31.938703741746316
1912,YIL155C,33.34340751417121
1913,YNL297C,30.83212627121838
1914,YKR063C,18.61801408170841
1915,YLL035W,27.686222321939272
1916,YCR027C,11.855575484202907
1917,YCR092C,25.015667935850562
1918,YOL090W,28.781886271715056
1919,YOR330C,33.148265979193965
1920,YCR034W,
1921,YGL020C,
1922,YPR072W,15.508431278190038
1923,YCR028C,
1924,YCR036W,21.13783308455449
1925,YGL030W,5.763380167942331
1926,YLR185W,3.398771332941405
1927,YMR142C,8.05907876256649
1928,YLR249W,31.7478688195845
1929,YCR043C,
1930,YDL010W,8.324046808525445
1931,YBR220C,
1932,YER113C,
1933,YPL105C,12.450960234789779
1934,YPR042C,14.849326577578463
1935,YCR054C,28.397649494256385
1936,YCR059C,15.049429148280836
1937,YBR088C,15.239880463592
1938,YCR061W,
1939,YCR060W,5.644126231921216
1940,YCR067C,
1941,YCR073W-A,18.180914132606535
1942,YNL209W,34.61952510488051
1943,YCR082W,4.506694824270992
1944,YNR034W,18.152049892185808
1945,YCR083W,7.962535463617836
1946,YGR088W,27.225132753118316
1947,YNL020C,20.689860329551635
1948,YNL106C,27.89971466957491
1949,YIL038C,13.174790284180903
1950,YAL021C,21.229466337161767
1951,YNR052C,17.604257772298244
1952,YPR171W,7.633984651988179
1953,YDR067C,10.383061899419
1954,YNL032W,13.200836792703932
1955,YHL029C,22.545242262742875
1956,YNL056W,10.705183154301137
1957,YCR095C,11.870226874763878
1958,YFL008W,22.833075256647284
1959,YIL026C,23.17996353977029
1960,YJL074C,23.439682110081904
1961,YDL003W,8.26200637686248
1962,YMR001C,28.600637418607306
1963,YFL036W,19.928439524209278
1964,YOR208W,22.551995283523272
1965,YLR094C,8.06089677869321
1966,YOR132W,20.06015120879251
1967,YOR069W,15.037482645075084
1968,YDL017W,23.80576099166156
1969,YDR052C,13.922935378521487
1970,YHR154W,29.792119500087516
1971,YLR135W,8.100775717060962
1972,YOL034W,24.543598160966315
1973,YDL018C,
1974,YHR110W,
1975,YGL037C,14.453066440224426
1976,YGR072W,8.262967703327988
1977,YNL035C,21.9887350163474
1978,YNR017W,7.3793259326374585
1979,YDL021W,18.388778955160216
1980,YNR029C,20.50415946168329
1981,YFR029W,22.019852007065126
1982,YER067W,8.285505844102577
1983,YLR373C,23.021351405490538
1984,YMR104C,28.61838415264809
1985,YNL183C,12.112525599043481
1986,YNL161W,20.577363542713464
1987,YOR276W,3.19334750292456
1988,YOL139C,11.395482625663831
1989,YPL180W,7.194446791896454
1990,YPL260W,23.460599197605433
1991,YOR093C,28.658993440467018
1992,YJL165C,11.313923291914598
1993,YPL055C,4.6220521032459985
1994,YJR041C,29.47525154381963
1995,YDL028C,13.476257312644929
1996,YPL158C,7.713632057031173
1997,YDL027C,
1998,YDL033C,23.825910567597216
1999,YDR227W,9.769890974648352
2000,YFR028C,25.231823134748826
2001,YJL148W,7.792697617197205
2002,YJR063W,5.594226397724553
2003,YMR270C,10.088024986216592
2004,YNL248C,18.914196416780946
2005,YOR341W,29.457779415277354
2006,YOR340C,11.531759204855422
2007,YPR010C,31.488368474399028
2008,YDL044C,11.806915606141734
2009,YLR139C,21.819612140126235
2010,YDR110W,20.160399818133886
2011,YDL046W,9.117889099100124
2012,YFR040W,23.485578017628285
2013,YKL195W,7.450282436974735
2014,YMR028W,13.81234175484039
2015,YBR234C,21.005560172943692
2016,YDL048C,10.942468759496206
2017,YKL154W,12.393987339722276
2018,YAR002W,6.163586067795927
2019,YBR264C,12.024001353490569
2020,YBR159W,19.159164626405794
2021,YER182W,10.032214655388877
2022,YJL178C,
2023,YJL082W,27.89981120569718
2024,YJR095W,13.275389655887267
2025,YKR001C,29.18973980300308
2026,YLR211C,6.518615388374118
2027,YLR335W,10.393486933912937
2028,YMR015C,
2029,YMR209C,23.211774948916872
2030,YOR219C,
2031,YPR114W,
2032,YGL035C,7.631372033474257
2033,YML117W,18.947101872554178
2034,YDR098C,14.757540139985153
2035,YER174C,14.296775624200643
2036,YKR071C,10.42148929598838
2037,YDL055C,23.564992379027206
2038,YBL016W,22.73466376634874
2039,YCR088W,13.438332369054683
2040,YGR040W,23.329823167498024
2041,YMR316W,14.255873338162457
2042,YOR122C,7.831642460021394
2043,YNL222W,11.618385730169477
2044,YML028W,13.10765853732237
2045,YDL058W,33.37540572902832
2046,YDR326C,
2047,YDL056W,18.64317955746207
2048,YDL059C,8.08551432778567
2049,YML032C,12.022959349656201
2050,YDL064W,9.667150732276514
2051,YDR510W,4.292858001296219
2052,YDL063C,26.740660471438275
2053,YDL065C,8.152492715729595
2054,YDR424C,6.063704352921673
2055,YMR163C,15.540362520340862
2056,YIL115C,30.252184653780187
2057,YDL074C,14.314734000550605
2058,YDL078C,21.38528951436197
2059,YGL043W,12.34678057855252
2060,YGR208W,20.19853381556815
2061,YDL175C,9.058444727341188
2062,YOL115W,22.34398188213207
2063,YDL082W,7.666193704049238
2064,YBL045C,24.555865376404718
2065,YGL222C,2.857895969619955
2066,YIL009W,35.179464453662725
2067,YNL186W,17.022495142256922
2068,YGL234W,35.44086210374892
2069,YHR030C,26.34118275869925
2070,YPR088C,27.33228164083229
2071,YGR234W,25.540516212935657
2072,YLR056W,
2073,YML120C,30.129780644768047
2074,YNR060W,
2075,YFL023W,13.294469523268017
2076,YER139C,10.067825528130749
2077,YLR243W,13.534857259204486
2078,YOR262W,17.36156426770007
2079,YKL181W,23.409390958628336
2080,YPL155C,22.76008718048212
2081,YOR188W,24.516013413347324
2082,YLR248W,23.6685250152763
2083,YOR173W,18.061184901924975
2084,YMR205C,32.63334740950567
2085,YDL085C-A,1.8515620168892262
2086,YGR082W,7.31994369870751
2087,YDL089W,
2088,YML034W,
2089,YDL090C,26.293871948891592
2090,YPR109W,
2091,YKL034W,
2092,YML105C,11.849256876603107
2093,YPL243W,24.055135022985116
2094,YMR029C,17.561904585834906
2095,YNL212W,22.71586050666332
2096,YDL097C,16.844754852416358
2097,YDR363W-A,2.0719648087421754
2098,YDL147W,18.259297479378475
2099,YDR427W,14.006520259412696
2100,YDR394W,20.6987484075522
2101,YEL037C,12.108487936925767
2102,YFR004W,10.642772914404691
2103,YER021W,17.84073870772927
2104,YFR010W,25.033705423841074
2105,YDR159W,27.017009531624243
2106,YJR084W,20.320899034781
2107,YDL216C,10.684220453434438
2108,YDR179C,8.616858254547376
2109,YER180C-A,1.9351151274122849
2110,YMR025W,8.897867750096507
2111,YOL117W,21.689289024473755
2112,YNL026W,
2113,YER162C,23.79198936158017
2114,YPL096W,19.895931247377973
2115,YMR178W,15.757684816234967
2116,YNL181W,20.910579574277083
2117,YLR430W,34.948320389680205
2118,YGR156W,13.686865032037824
2119,YML080W,25.80091674754854
2120,YDR517W,14.892864455060614
2121,YPR181C,31.553488591870405
2122,YDL099W,4.58562524293004
2123,YER083C,
2124,YDL100C,19.326020638614157
2125,YDL102W,28.59880129645168
2126,YOR109W,29.467327569479146
2127,YLR189C,18.438387896637362
2128,YJR006W,24.812597738506113
2129,YJR043C,8.255347386949506
2130,YDR288W,10.93427676331499
2131,YER038C,14.518068632371987
2132,YLR383W,21.629428088288474
2133,YDL105W,11.543101256096575
2134,YEL019C,12.638824042515685
2135,YML023C,25.351423090065627
2136,YDL106C,13.071851689363406
2137,YDR311W,16.715557230849335
2138,YER171W,31.813418918622588
2139,YDR460W,10.670564927580521
2140,YIL143C,24.689422610398577
2141,YLR005W,18.261135286257158
2142,YKR062W,8.262688035312626
2143,YPR056W,13.259345089922908
2144,YPL122C,22.04023164342258
2145,YPR025C,17.085242289097895
2146,YDL108W,20.223972497079806
2147,YOR352W,13.138594981648515
2148,YHR135C,25.570623348726656
2149,YDL113C,17.391773232025873
2150,YJL036W,16.937647861680333
2151,YDL115C,8.079283681256149
2152,YGL130W,22.56734906051572
2153,YGL070C,5.584812722520102
2154,YJL168C,27.053685387146494
2155,YML010W,16.19060128791188
2156,YPL228W,15.941143365054943
2157,YLR200W,4.687102698472022
2158,YJL011C,6.057798749391302
2159,YJR059W,22.27685183651308
2160,YGR080W,14.848427167413513
2161,YML069W,22.161371004754688
2162,YPR165W,14.509254559693119
2163,YOR220W,6.906431118890251
2164,YDL117W,14.693414398904956
2165,YDL119C,13.82618183034207
2166,YDL123W,
2167,YDL124W,21.66116224189751
2168,YDR054C,12.370649484871146
2169,YDR306C,22.06477485181091
2170,YFL009W,19.493224910135126
2171,YJL149W,27.231140221821523
2172,YIL046W,23.811718890848738
2173,YML082W,27.21220940487632
2174,YMR258C,27.830837625953798
2175,YDL131W,25.756963501717784
2176,YJL047C,25.16090672268784
2177,YOL063C,26.407065869838704
2178,YPR164W,26.60259939417367
2179,YDL224C,9.826640515706323
2180,YCL051W,6.029697778721558
2181,YFR030W,35.08160561688462
2182,YJR010W,32.926949025633995
2183,YIL109C,26.691106398530078
2184,YJR137C,33.011853355638834
2185,YKL054C,12.295936029764656
2186,YKL001C,14.141628220031459
2187,YKR042W,20.802460102436793
2188,YDL133C-A,1.0599092145504039
2189,YDL130W,3.5339834604314255
2190,YPL023C,30.913613343368635
2191,YDL134C,23.150892458427666
2192,YDL188C,23.477727732948885
2193,YDL135C,10.559475099879823
2194,YLR229C,14.64981371659269
2195,YDL136W,4.521363582666919
2196,YGR271W,30.766789933660014
2197,YPL249C-A,3.995048359771636
2198,YMR264W,
2199,YKR023W,11.917389527636644
2200,YDL139C,4.3317788976048135
2201,YDL141W,36.34729913058107
2202,YER070W,33.539707490934816
2203,YNR012W,26.994467389045223
2204,YML085C,25.294226676521276
2205,YER024W,25.927957733785274
2206,YHR128W,14.439382623842883
2207,YKL064W,
2208,YJR025C,10.61885937433831
2209,YML124C,25.389672670968114
2210,YKL104C,33.274987125800855
2211,YLL029W,24.982965341149608
2212,YMR300C,34.0297086919443
2213,YDL145C,33.116879928450516
2214,YAR035W,30.652166409991096
2215,YEL061C,25.836223593998284
2216,YDR238C,29.157649227128065
2217,YFR051C,21.58855517062494
2218,YER122C,12.791387286298871
2219,YIL076W,15.7428744119458
2220,YGL137W,33.80980497028636
2221,YMR014W,13.66410098662031
2222,YMR165C,20.936397482042242
2223,YNL287W,27.70946552566286
2224,YNL258C,19.956995367928137
2225,YFL042C,
2226,YOR112W,28.48375172375932
2227,YBR229C,29.758859653226203
2228,YDR122W,25.75527688747873
2229,YDL146W,21.352628472784353
2230,YDR189W,25.65316960179176
2231,YDR005C,10.015338270302028
2232,YLR227W-B,20.27419293903105
2233,YGR246C,16.707576203479107
2234,YKL164C,19.67910692165134
2235,YDL152W,
2236,YKR099W,15.55545565911468
2237,YDR354W,23.744956439101774
2238,YDL168W,27.30451284600133
2239,YDL164C,24.250993469262102
2240,YDL173W,6.785445481759023
2241,YGR121C;YPR138C,
2242,YDR320C,13.378111989222116
2243,YNL299W,20.98907441674264
2244,YDR222W,20.08968250019783
2245,YDL184C,1.0731895648441463
2246,YDL189W,9.231781111730575
2247,YCR008W,17.388896681216032
2248,YDL191W,4.471851448904473
2249,YLR022C,11.55164703635633
2250,YNL251C,21.47323741814416
2251,YOR051C,18.32277753416477
2252,YPL101W,19.068626626012147
2253,YNL163C,27.82168626025178
2254,YDL197C,8.034218004958902
2255,YLR442C,16.34622390982572
2256,YDR233C,
2257,YDL205C,18.3113602683331
2258,YHR039C,33.72750763685166
2259,YNL219C,
2260,YPR028W,
2261,YPR183W,
2262,YPR091C,
2263,YIL104C,21.7891007901711
2264,YCL061C,10.704163681164301
2265,YBL026W,4.7906431948972745
2266,YBR282W,5.156491571206465
2267,YBR268W,2.9852863938471694
2268,YCR003W,4.1343824011675565
2269,YCR077C,9.546077750864011
2270,YDR405W,7.356817989704968
2271,YGL173C,32.008090303730214
2272,YKL167C,7.523857527038704
2273,YLR439W,12.714608007008735
2274,YNL122C,3.6046299357471225
2275,YNR038W,23.896821621441102
2276,YLR424W,20.571059809893068
2277,YDL211C,
2278,YMR294W,7.220067625042067
2279,YHR129C,21.007375416247896
2280,YPL174C,19.50210136711713
2281,YKL171W,12.796652252837513
2282,YBR157C,4.1897129618301605
2283,YNL197C,10.411496581073028
2284,YDL232W,
2285,YGL022W,
2286,YEL002C,
2287,YML019W,
2288,YOR085W,
2289,YOR103C,
2290,YMR092C,35.16009478219617
2291,YDL234C,20.728003218005714
2292,YDL233W,13.071813496937748
2293,YDL236W,21.675828368870885
2294,YDL240W,25.528887172698703
2295,YDL238C,30.87559654816225
2296,YDR099W,13.437992868030367
2297,YBR007C,7.632954764642112
2298,YDR017C,11.675822443912535
2299,YDR006C,13.552246239941825
2300,YDR309C,4.974477065879477
2301,YDR379W,11.991843486377103
2302,YDR351W,9.090422572300044
2303,YDR505C,9.697858733901436
2304,YER075C,17.499679189004187
2305,YER177W,12.654160488073304
2306,YER114C,13.543069532239441
2307,YFL033C,23.463685399787494
2308,YFL021W,7.0904190152900215
2309,YFR022W,21.21432019351418
2310,YGL252C,29.729106305459524
2311,YIL036W,7.184754689905632
2312,YHR082C,21.181183924836304
2313,YIL107C,23.461307391592072
2314,YIL045W,11.71904113970532
2315,YIR003W,7.090892324880563
2316,YIL135C,5.0424807431975704
2317,YJR091C,14.282366621388864
2318,YKL168C,15.791996114329617
2319,YKL140W,25.1214552051109
2320,YKL198C,24.416086500205896
2321,YLL013C,7.570163792464798
2322,YLR219W,8.043205678662265
2323,YLR149C,22.649628610348234
2324,YNL074C,5.119005982758316
2325,YMR291W,21.366788134143935
2326,YNL199C,10.756496853618518
2327,YNL076W,7.149739564224856
2328,YNR047W,8.273067283075992
2329,YNL267W,17.829935174363815
2330,YOR018W,20.982321534964925
2331,YPL141C,21.381287762246696
2332,YPL255W,6.247733773092809
2333,YPR095C,12.632693369189681
2334,YPR185W,15.919874738361333
2335,YDR001C,31.774299607893752
2336,YAL017W,14.137398175830505
2337,YBL031W,4.137141639758531
2338,YCL063W,7.0790286641669855
2339,YCR091W,19.998713527680344
2340,YDR251W,21.553683917399294
2341,YER054C,11.807802561732574
2342,YER071C,5.550820852643427
2343,YGR161C,3.2097135620218937
2344,YIL095W,21.75391386095712
2345,YJL201W,20.55045666757855
2346,YJL042W,15.172921098695454
2347,YML081W,13.212381163305137
2348,YMR124W,8.462582323103252
2349,YOR140W,10.818887052580894
2350,YDR004W,19.488565085928567
2351,YDR076W,13.938690935418673
2352,YJL146W,14.514553818644787
2353,YDR007W,15.07869086427815
2354,YIL074C,27.046107927768055
2355,YDR490C,22.434715001408673
2356,YDR016C,2.585581915555493
2357,YDR020C,10.518369219007289
2358,YDR027C,14.927189500946099
2359,YDR484W,18.946012175405162
2360,YKR020W,2.805860078056593
2361,YJL029C,24.2358493386422
2362,YDR026C,14.35747313953293
2363,YDR028C,10.623352803583135
2364,YDR477W,25.108866707387687
2365,YER027C,10.318300581299091
2366,YER133W,22.343752413216574
2367,YML006C,13.313658907180814
2368,YGL208W,10.778672055030535
2369,YAL043C,22.303824333930216
2370,YBR275C,25.683050528677303
2371,YDL070W,16.80903613095951
2372,YDR080W,22.255649032196995
2373,YDL077C,26.72576613011739
2374,YDR195W,13.661950939876471
2375,YDR130C,4.322893338130495
2376,YDR301W,29.17452654871692
2377,YER107C,20.018654794885876
2378,YER155C,19.865937158320552
2379,YGR004W,
2380,YHR207C,22.207790787649017
2381,YKL018W,19.793580894649335
2382,YJR093C,5.807314636466339
2383,YKL059C,14.409602150543721
2384,YKL035W,26.856427820069
2385,YKR002W,31.420440115863332
2386,YLR115W,27.38386969951708
2387,YLR277C,28.61882623498385
2388,YLR148W,27.94983867666221
2389,YNL317W,19.066559131456557
2390,YNL233W,8.108252858571197
2391,YOR227W,13.371712277177435
2392,YPL137C,14.045901616972035
2393,YOR329C,13.319994766158201
2394,YPR107C,8.861285274524858
2395,YJL172W,
2396,YDR034C,16.854577116376632
2397,YDR039C;YDR038C,
2398,YDR046C,
2399,YDR044W,22.674632942017723
2400,YLL040C,
2401,YDR104C,16.14521814785131
2402,YLR027C,23.803971177639
2403,YDR158W,23.538820514601507
2404,YDR059C,11.3522983517613
2405,YJL023C,15.594613548127063
2406,YLL033W,9.221983870631604
2407,YDR070C,2.4959139710747773
2408,YDR077W,9.96531409199012
2409,YER156C,21.72178307541234
2410,YNL049C,27.910208611643785
2411,YDR079C-A,3.7847684768091145
2412,YDR081C,26.145939322956263
2413,YDR096W,19.4146372810551
2414,YDR090C,
2415,YPL007C,28.92573985136496
2416,YGL071W,10.674059002485604
2417,YPR048W,32.668753619742205
2418,YHR186C,28.508620843627956
2419,YKR058W,17.069622721607416
2420,YER045C,5.912853564763584
2421,YOR043W,17.524744523187266
2422,YLL010C,14.519758220368434
2423,YJL020C,12.436029185029732
2424,YKL007W,13.225938776399508
2425,YOR264W,6.238553030163476
2426,YCL030C,31.861181329339963
2427,YGL075C,
2428,YDR105C,
2429,YDR111C,28.974074495670266
2430,YDR127W,39.28797968377052
2431,YOL130W,
2432,YDR137W,18.940896893942984
2433,YLR039C,25.65839843012216
2434,YDR132C,22.493018336354172
2435,YNL004W,15.16628397914072
2436,YDR140W,13.331931743420233
2437,YDR147W,23.732382401513085
2438,YDR150W,
2439,YGR097W,20.969167001390563
2440,YNL154C,24.919723588993918
2441,YDR152W,9.732535545352627
2442,YPR029C,29.25386811882014
2443,YLR170C,8.37664817838052
2444,YDR153C,9.954282082406262
2445,YJR027W,20.693168271474978
2446,YJR029W,20.900097233471936
2447,YOL103W-B,20.876629145759303
2448,YML039W,20.569431519747496
2449,YPR158C-D,20.602978525800356
2450,YHR149C,
2451,YIL056W,18.819464265538162
2452,YLR256W-B,
2453,YDR156W,3.712961705628076
2454,YDR169C,9.11498448453115
2455,YDR168W,19.51899916664235
2456,YJR083C,4.517690739386313
2457,YDR170W-A,10.208965348979971
2458,YDR177W,12.687999352594382
2459,YDR178W,
2460,YDR180W,26.437294380546955
2461,YER147C,25.013939048018624
2462,YKL040C,12.482138550110914
2463,YJL045W,33.434592914055166
2464,YLR078C,
2465,YLR026C,
2466,YDR183W,8.393370635149385
2467,YDR196C,14.798112764570872
2468,YPR019W,16.291827498865143
2469,YLR201C,11.944196154753223
2470,YDR197W,18.988036400699844
2471,YDR205W,
2472,YAL041W,23.532472206032466
2473,YER033C,9.407390848542748
2474,YER088C,9.1677089962987
2475,YDR211W,23.842351916478147
2476,YDR210W,3.360773329120449
2477,YER052C,27.980386433458545
2478,YGL009C,34.76375005112521
2479,YDR213W,11.941889065026528
2480,YDR221W,26.09152948728192
2481,YDR217C,10.26856360560283
2482,YDR224C,8.225378935829292
2483,YAL011W,14.346373634984094
2484,YBL052C,18.026896132694286
2485,YBR060C,13.195325018600402
2486,YBR087W,19.45786125051862
2487,YBR114W,24.434874957262256
2488,YBR231C,6.062739193058147
2489,YDL156W,25.16350568513255
2490,YDR485C,8.263137509735197
2491,YFR013W,22.298857923821885
2492,YGL241W,29.468004237544193
2493,YGR245C,24.55178384111413
2494,YHR118C,12.22823253411878
2495,YKL005C,13.595854001701646
2496,YJR144W,10.140423872631466
2497,YKL089W,11.14401897900719
2498,YKL114C,22.422453835066545
2499,YLL004W,20.311386359686576
2500,YLR085C,23.33860483129195
2501,YLR385C,4.708353898514699
2502,YML041C,6.928151316967116
2503,YML065W,19.841525952731857
2504,YMR044W,14.633048478630482
2505,YMR075W,14.91230254481828
2506,YNL107W,10.223347201531674
2507,YNL206C,15.817336687289934
2508,YNL261W,20.267130882866056
2509,YOL012C,8.506388729434857
2510,YOL054W,11.458342260640846
2511,YOR217W,23.955036191543098
2512,YOR386W,30.63539304375856
2513,YPR031W,19.774843475262767
2514,YPR162C,20.44782427561206
2515,YDR228C,18.669959709318075
2516,YGL044C,11.782869639019
2517,YOR250C,24.839878569414356
2518,YMR061W,27.27465223601785
2519,YGR136W,7.814702947863452
2520,YDR232W,28.12233067515047
2521,YHR117W,27.03192664159565
2522,YGR235C,
2523,YDR236C,
2524,YDR244W,16.692851854058013
2525,YDR243C,28.004528532312353
2526,YLR191W,10.16501125078528
2527,YNL214W,
2528,YMR026C,13.201650493448176
2529,YDR257C,26.07117757067581
2530,YER049W,30.24292743806553
2531,YGL039W,24.347099144096138
2532,YJL145W,16.249125151340802
2533,YNL001W,19.5508740795369
2534,YJR102C,10.21808995741439
2535,YPL002C,9.204645797409285
2536,YDR265W,12.62683834888347
2537,YDR267C,21.819436611231577
2538,YHR122W,9.037596278815819
2539,YMR313C,24.07652259203776
2540,YOR081C,25.503523259261172
2541,YDR275W,
2542,YLR154C,3.9721797724529173
2543,YNL072W,16.84873433633294
2544,YDR279W,14.354163163657176
2545,YDR291W,29.368757752508476
2546,YDR293C,15.408610875326668
2547,YIL129C,25.625111452963758
2548,YDR294C,
2549,YNL021W,33.186750187353155
2550,YPR179C,21.413358434639747
2551,YDR295C,21.9212862755045
2552,YDR300C,25.791878773232288
2553,YJL062W,
2554,YDR302W,
2555,YPL138C,16.238615142199244
2556,YLL031C,
2557,YDR307W,
2558,YGR199W,
2559,YDR316W,
2560,YGR019W,27.691112119615923
2561,YDR381C-A,3.011260189296163
2562,YLR381W,25.222813638821904
2563,YDR323C,20.827104124550903
2564,YGL095C,25.403321659280007
2565,YDR434W,
2566,YHR188C,
2567,YJL139C,20.439436228388868
2568,YDR331W,
2569,YDR335W,31.389308231083298
2570,YDR332W,27.760336089561147
2571,YDR345C,
2572,YDR343C,
2573,YJL019W,
2574,YDR346C,23.867327151595358
2575,YDR349C,27.588832401564286
2576,YIL147C,
2577,YDR350C,23.839917562461448
2578,YDR352W,
2579,YNL054W,
2580,YHR106W,23.410542364775544
2581,YDR353W,24.336658548423344
2582,YPR045C,14.914977735980628
2583,YDR367W,
2584,YIR009W,4.952073755871995
2585,YPL213W,11.052732944050339
2586,YDR368W,22.2574999160018
2587,YDR369C,18.317356126367468
2588,YMR224C,26.20554858468843
2589,YDR370C,20.873754768424224
2590,YDR373W,11.234601011808545
2591,YDR379C-A,3.5817332193169467
2592,YDR377W,
2593,YGL064C,25.651309291095508
2594,YMR039C,6.398595092414533
2595,YKL157W,26.798433639667625
2596,YIL079C,9.215350481591988
2597,YLR432W,32.774309184557076
2598,YDR390C,30.485781671528674
2599,YPR180W,19.90396388486248
2600,YKR019C,8.180598298239683
2601,YDR399W,13.512783755437749
2602,YDR411C,
2603,YDR400W,21.16594257895146
2604,YDR419W,31.020236940144187
2605,YDR418W,7.818668007918345
2606,YER063W,6.234667080236917
2607,YLR448W,9.05012503616924
2608,YML073C,8.955229575944
2609,YDR421W,19.818421972911683
2610,YOR101W,13.465605425098474
2611,YDR425W,17.63078038811328
2612,YML106W,15.421123560611424
2613,YKR072C,17.23691273721576
2614,YML016C,16.0395932865086
2615,YOR054C,15.561268793978488
2616,YKL088W,16.987521728495995
2617,YDR437W,
2618,YGR216C,
2619,YDR439W,4.389133510581191
2620,YDR441C,12.31389136345141
2621,YDR450W,7.121892949443259
2622,YDR447C,5.6956997362533315
2623,YDR385W,34.51053771436376
2624,YDR453C,13.219372370307646
2625,YDR456W,
2626,YDR464W,
2627,YDR463W,12.641708485989946
2628,YDR471W,7.039495919821889
2629,YDR465C,21.917696386391007
2630,YDR479C,
2631,YNL118C,15.89517425422846
2632,YLR181C,10.345586137844101
2633,YDR486C,5.308424373879134
2634,YKL041W,6.870193377566038
2635,YDR493W,4.354926149449504
2636,YDR497C,
2637,YDR498C,
2638,YGL098W,
2639,YGL145W,24.93704738886818
2640,YLR440C,29.530598803542823
2641,YDR500C,3.4214107852783924
2642,YLR344W,5.816297567179193
2643,YOR056C,17.11713407641863
2644,YDR503C,
2645,YDR513W,8.427896929702213
2646,YAL033W,6.789571415720231
2647,YBR167C,5.533485703996433
2648,YBL018C,6.478065713885208
2649,YGR030C,7.727985624207425
2650,YBR257W,10.937463495425805
2651,YNL221C,23.82597725249874
2652,YHR062C,15.672831860013234
2653,YDR511W,4.14039026253631
2654,YDR527W,13.191982917932224
2655,YDR520C,18.41031645104762
2656,YDR528W,5.291127443942989
2657,YDR530C,19.33535390586311
2658,YGL093W,8.737039119586276
2659,YDR532C,9.318557646073268
2660,YDR539W,30.499010503260795
