source,target,label,evidence_count,source_files,sources,methods
AT1G01230,AT3G29270,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01230,AT3G51790,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT3G55440,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT3G59900,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT3G62560,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT3G66654,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT4G19030,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01230,AT4G23400,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT4G27610,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT4G29330,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT4G30500,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT4G30850,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT4G35580,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01230,AT4G37370,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT4G37680,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT4G38690,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT5G03345,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT5G06320,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT5G22290,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01230,AT5G25752,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT5G25940,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT5G41600,in vitro,1,Table S1.xlsx,Arabidopsis consortium,Y2H
AT1G01230,AT5G45750,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01230,AT5G49540,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT1G01240,AT1G12390,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01240,AT1G75630,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01240,AT2G22510,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01240,AT3G27080,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01240,AT3G60360,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01240,AT4G09460,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01240,AT4G34720,in vitro,1,Table S1.xlsx,Arabidopsis consortium,Y2H
AT1G01240,AT4G38920,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT1G01240,AT5G01820,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01240,AT5G18150,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01250,AT1G19220,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01250,AT4G11330,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT1G01250,AT4G35550,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01250,AT5G19010,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT1G01250,AT5G41200,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT1G08465,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT1G14030,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT1G17380,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23935516; PUBMED:28650476; PUBMED:32612234,Two-hybrid
AT1G01260,AT1G19180,in vitro,4,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944; PUBMED:23935516; PUBMED:32612234,PCA; Two-hybrid
AT1G01260,AT1G23420,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT1G30135,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944; PUBMED:23935516; PUBMED:32612234,Two-hybrid
AT1G01260,AT1G48500,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23935516; PUBMED:28650476,Two-hybrid
AT1G01260,AT1G51600,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944; PUBMED:32612234,Two-hybrid; Y2H
AT1G01260,AT1G70700,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23935516; PUBMED:28650476; PUBMED:32612234,Two-hybrid
AT1G01260,AT1G72450,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23935516; PUBMED:28650476; PUBMED:32612234,Two-hybrid
AT1G01260,AT1G74950,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23935516; PUBMED:28650476; PUBMED:32612234,Two-hybrid
AT1G01260,AT3G17860,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23935516; PUBMED:32612234,Two-hybrid
AT1G01260,AT3G25882,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT1G01260,AT3G43440,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23935516; PUBMED:28650476; PUBMED:32612234,Two-hybrid
AT1G01260,AT3G62240,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT4G02770,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01260,AT4G03250,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT4G16430,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT5G12980,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT5G13220,in vitro,4,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944; PUBMED:23935516; PUBMED:32612234,PCA; Two-hybrid
AT1G01260,AT5G20900,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; PUBMED:32612234; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT5G28640,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01260,AT5G35330,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01300,AT4G31920,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:18642946,Two-hybrid
AT1G01340,AT1G02510,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT1G04310,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT1G05940,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT1G53270,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT1G55730,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT1G58340,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT1G77210,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT1G79940,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT2G05630,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT2G18790,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT2G18960,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT2G28070,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT2G38460,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT2G47600,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT3G05350,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT3G06100,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT3G17700,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT3G55090,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT4G00900,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT4G01010,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT4G21120,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT4G28490,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT4G30190,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT4G30560,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT4G37640,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT5G04770,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT5G15240,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT5G16150,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT5G40890,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT5G53130,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT5G55470,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT5G63850,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01340,AT5G65970,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22737156,PCA
AT1G01350,AT4G31060,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT1G01360,AT1G07430,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22829320; PUBMED:32612234,Two-hybrid
AT1G01360,AT1G12980,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G17550,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G21600,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G23220,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G25490,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G53230,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G54830,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT1G01360,AT1G68130,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G69690,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G72210,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G72340,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT1G72770,in vitro,5,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19407142; PUBMED:19407143; PUBMED:22829320; PUBMED:32612234,Two-hybrid
AT1G01360,AT2G23290,in vitro,1,Table S1.xlsx,Altmann et al.,Y2H
AT1G01360,AT2G26800,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT2G29380,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22829320; PUBMED:32612234,Two-hybrid
AT1G01360,AT2G30470,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT2G31070,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT2G45680,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT3G02150,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT3G07740,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT3G11410,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:22935148; PUBMED:32612234,Two-hybrid
AT1G01360,AT3G18550,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT3G29270,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT3G49580,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT3G50060,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT3G51630,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT3G58030,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT4G18620,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:24189045,PCA
AT1G01360,AT4G22070,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT4G22250,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT4G23050,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT4G26080,in vitro,4,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19407143; PUBMED:32612234,PCA; Reconstituted Complex; Two-hybrid
AT1G01360,AT4G26455,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT4G32570,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT4G37260,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT5G02150,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT5G08330,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT5G22290,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT5G41560,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:24563205,Two-hybrid
AT1G01360,AT5G49330,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT5G51440,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT5G51910,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT5G57050,in vitro,5,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19407143; PUBMED:21885535; PUBMED:32612234,PCA; Reconstituted Complex; Two-hybrid
AT1G01360,AT5G59220,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:22829320,Two-hybrid; Y2H
AT1G01360,AT5G60120,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT1G01360,AT5G67300,in vitro,1,Table S1.xlsx,Altmann et al.,Y2H
AT1G01380,AT1G59580,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT1G01380,AT2G18170,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT1G01380,AT2G43790,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT1G01380,AT3G59790,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT1G01380,AT4G01370,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT1G01380,AT4G11330,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT1G01380,AT5G41315,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:15584952,Two-hybrid
AT1G01440,AT1G31050,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT1G01440,AT1G31880,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
