gene,Lyu_lysate_cell_MS2_Tm,Lyu_lysate_cell_MS2_R2,Lyu_lysate_cell_MS2_RSE,Lyu_intact_cell_MS2_Tm,Lyu_intact_cell_MS2_R2,Lyu_intact_cell_MS2_RSE,Lyu_intact_cell_MS3_Tm,Lyu_intact_cell_MS3_R2,Lyu_intact_cell_MS3_RSE
AT5G53480,46.92425571,0.998678018,0.015895452,45.93926673,0.985153765,0.06416238,45.48371546,0.989933505,0.05322346
AT5G53530,44.59398636,0.994209335,0.031490559,48.68446718,0.998007793,0.021737225,,,
AT5G53560,58.34076529,0.99518687,0.023734904,58.4033826,0.996162943,0.026073056,59.38416701,0.992360503,0.040191035
AT5G54160,44.67117932,0.998492316,0.018168631,46.68312844,0.998816454,0.017186602,46.37285753,0.999363993,0.013310429
AT5G54270,34.03123487,0.995852634,0.023451306,58.459176,0.991413637,0.038937535,59.53217623,0.980609787,0.059605283
AT5G54310,52.28963343,0.993664422,0.030050801,49.22424439,0.985728139,0.050745028,,,
AT5G54390,49.50760353,0.986634472,0.058337787,,,,,,
AT5G54640,,,,60.66294865,0.987948764,0.041787586,61.81910563,0.977956726,0.066862239
AT5G54750,50.08700514,0.996979358,0.024597171,53.34133008,0.993557362,0.040070542,,,
AT5G54770,40.5551537,0.97074874,0.056085999,58.13346824,0.995653668,0.027327765,59.94422743,0.982576448,0.057678678
AT5G54810,61.16231306,0.994514623,0.026849041,57.64771889,0.996484443,0.0254702,58.86985344,0.985891718,0.051312214
AT5G54900,46.2735815,0.997975089,0.017506508,43.93162501,0.987412515,0.050428982,,,
AT5G54960,46.26157403,0.993246992,0.040127872,54.53505394,0.996227881,0.029873013,55.44671615,0.992499813,0.042706935
AT5G55070,49.4580741,0.99719043,0.024948498,52.28987215,0.8997787,0.184915921,50.95827658,0.920354438,0.167705128
AT5G55160,,,,57.62432306,0.923982859,0.088207256,,,
AT5G55220,44.78395661,0.99776069,0.022962949,42.84929842,0.997633766,0.024478863,42.71659611,0.998774683,0.017941933
AT5G55280,43.11669934,0.99814671,0.01669523,46.56110834,0.997036834,0.025764433,46.25552606,0.998404875,0.020042447
AT5G55990,58.62981861,0.987366133,0.039182579,,,,,,
AT5G56010,40.00458055,0.990173364,0.034292946,47.79734493,0.990016221,0.045576927,46.46822269,0.987099149,0.052693051
AT5G56350,44.3564494,0.997662895,0.020966739,55.04137493,0.98824654,0.05248464,54.28880889,0.984894682,0.060966112
AT5G56360,,,,49.68467454,0.986682069,0.048697686,,,
AT5G56500,52.87904106,0.99875639,0.013116485,54.34076283,0.998657031,0.01797408,54.24258053,0.99903381,0.015178296
AT5G56600,42.38475117,0.99664395,0.025537758,46.45901913,0.98845172,0.051159992,50.20950413,0.991842181,0.042345225
AT5G56670,,,,67.0406963,0.932096745,0.072424745,,,
AT5G56740,49.81472795,0.997550763,0.021267077,51.09988152,0.980924247,0.061886716,,,
AT5G57110,40.37515234,0.992108146,0.033269636,51.62746502,0.992039024,0.038289589,50.06955572,0.99831065,0.019307094
AT5G57870,55.39386426,0.998989319,0.012683536,49.68449229,0.99414451,0.036965743,49.33493564,0.990396336,0.050055184
AT5G58030,,,,54.9292643,0.997150176,0.024743928,,,
AT5G58060,46.11769446,0.997271009,0.023643244,50.22071353,0.992202151,0.044791694,,,
AT5G58140,39.88853982,0.99288172,0.02990582,46.13479335,0.989316002,0.043365086,45.58106018,0.918815738,0.127682709
AT5G58270,38.67896936,0.994685528,0.03024563,53.84274809,0.995928664,0.030621697,52.92121848,0.992913106,0.041058422
AT5G58290,35.00053529,0.984940052,0.041041206,46.69177461,0.986411209,0.050122313,45.0534253,0.98500469,0.058219952
AT5G58470,64.19939677,0.971165825,0.045886752,60.18365761,0.945532062,0.082466886,61.24637358,0.90908834,0.12619421
AT5G58490,39.67146025,0.999275168,0.010672432,48.06640969,0.996496772,0.028306118,47.06000775,0.995448801,0.03254862
AT5G59160,56.2450067,0.986913977,0.044180065,55.6284244,0.996458211,0.025557456,,,
AT5G59880,,,,,,,48.46583872,0.986297743,0.063088913
AT5G60160,62.94489307,0.990708778,0.035968838,56.50734866,0.986481687,0.046986036,58.34507412,0.966119356,0.075401729
AT5G60640,63.73652016,0.974483797,0.039971422,,,,,,
AT5G60980,51.63482595,0.998345745,0.01534803,48.44284688,0.991303473,0.038356343,,,
AT5G61780,40.10424291,0.995218699,0.029739579,40.41740304,0.991638823,0.04200024,39.95801028,0.995708484,0.031052091
AT5G62200,51.20014664,0.981625247,0.05439561,53.27475943,0.982449777,0.056603679,,,
AT5G62300,51.81351145,0.994212412,0.025769261,55.46742589,0.994484351,0.033727532,55.92509312,0.990723981,0.04557361
AT5G62575,38.11639038,0.99153362,0.032047235,57.53351839,0.981502341,0.055541761,58.66163974,0.983100103,0.05586884
AT5G62740,46.39055088,0.998983495,0.014182773,56.06435531,0.996214631,0.028593655,54.47118725,0.973177611,0.075634402
AT5G62790,46.38824564,0.999316796,0.01306782,52.08698217,0.999059597,0.015536733,51.62410892,0.998617752,0.019375559
AT5G62810,55.04983511,0.995964103,0.021739719,62.76045733,0.986957807,0.04033839,62.81581293,0.962457719,0.087854506
AT5G63310,64.4804175,0.958616773,0.07050917,62.83710356,0.98058814,0.049096042,63.88593021,0.973084728,0.067137826
AT5G63570,59.94495726,0.99239086,0.031437493,57.55164839,0.994350328,0.032443405,58.36082275,0.993462931,0.035498708
AT5G63860,48.19598668,0.996816104,0.027770408,54.01125168,0.997544826,0.023661002,53.90940159,0.996768455,0.027809992
AT5G64040,69.00162356,0.834615105,0.098787629,65.49568777,0.979248861,0.045981348,,,
AT5G64140,68.32019867,0.936054858,0.060585316,60.5879141,0.974400404,0.054182408,63.33987751,0.942113083,0.110192078
AT5G64260,,,,49.67972051,0.982742719,0.05947096,,,
AT5G64430,56.42168553,0.974415346,0.060440688,,,,,,
AT5G65020,41.93817415,0.99543885,0.030324959,47.03533364,0.997229603,0.025745387,47.12505374,0.997285202,0.026737257
AT5G65220,47.71220537,0.91745318,0.078107086,,,,,,
AT5G65720,38.47851065,0.996853908,0.020971831,50.08609459,0.994628936,0.03449797,49.20247594,0.99315521,0.039755768
AT5G65780,51.85752298,0.997912196,0.018692878,52.90033277,0.994825821,0.034096086,52.83300202,0.999037149,0.014293203
AT5G66120,37.76606491,0.999674052,0.00738259,48.88511314,0.999276654,0.013435485,48.98245271,0.998402497,0.021045177
AT5G66140,61.23058645,0.990321165,0.039821584,50.69360756,0.987047209,0.056372052,,,
AT5G66190,56.89241592,0.986889413,0.055143398,56.78998755,0.992291078,0.042718633,56.86613433,0.99164498,0.044164966
AT5G66570,67.17264747,0.973567889,0.044567086,57.36526643,0.985308481,0.046835489,59.22044893,0.973482348,0.069240652
AT5G66680,35.03324367,0.998132199,0.016084885,47.65268509,0.998635772,0.018123283,46.90997269,0.996246259,0.030125185
AT5G67500,35.61749534,0.998232236,0.015479844,60.83488858,0.985746007,0.046643715,62.70147122,0.94088052,0.103626138
