experiment,source_file,source_row,source_protein,source_gene_name,mapping_accession,protein_accession,protein_gene_name_match,gene,mapping_status,selection_rank,selected_for_wide_table,Tm,R2,RSE
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,158,A0A1P8B2T7,A0A1P8B2T7,A0A1P8B2T7,A0A1P8B2T7,True,,unmapped_to_nodes,,False,46.47072554,0.998064775,0.021707673
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,159,A0A1P8B3K8,A0A1P8B3K8,A0A1P8B3K8,A0A1P8B3K8,True,,unmapped_to_nodes,,False,55.79607046,0.990299156,0.039685067
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,160,A0A1P8B3S1,A0A1P8B3S1,A0A1P8B3S1,A0A1P8B3S1,True,,unmapped_to_nodes,,False,43.83495356,0.996585059,0.024963168
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,161,A0A1P8B413,A0A1P8B413,A0A1P8B413,A0A1P8B413,True,,unmapped_to_nodes,,False,53.61499321,0.996355251,0.025099421
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,162,A0A1P8B432,A0A1P8B432,A0A1P8B432,A0A1P8B432,True,,unmapped_to_nodes,,False,47.56193851,0.999397403,0.011897313
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,163,A0A1P8B485,A0A1P8B485,A0A1P8B485,A0A1P8B485,True,,unmapped_to_nodes,,False,34.71261905,0.996027735,0.022742012
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,164,A0A1P8B637,A0A1P8B637,A0A1P8B637,A0A1P8B637,True,,unmapped_to_nodes,,False,54.99318591,0.995341448,0.027860838
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,165,A0A1P8B687,A0A1P8B687,A0A1P8B687,A0A1P8B687,True,,unmapped_to_nodes,,False,59.2102071,0.979725095,0.05878694
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,166,A0A1P8B6J0,A0A1P8B6J0,A0A1P8B6J0,A0A1P8B6J0,True,,unmapped_to_nodes,,False,38.23714021,0.995314189,0.025333794
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,167,A0A1P8B6W3,A0A1P8B6W3,A0A1P8B6W3,A0A1P8B6W3,True,,unmapped_to_nodes,,False,42.70419899,0.997852727,0.02003462
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,168,A0A1P8B7H0,A0A1P8B7H0,A0A1P8B7H0,A0A1P8B7H0,True,,unmapped_to_nodes,,False,46.49431276,0.997514353,0.026340127
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,169,A0A1P8B7H4,A0A1P8B7H4,A0A1P8B7H4,A0A1P8B7H4,True,,unmapped_to_nodes,,False,35.99339582,0.994067205,0.028261217
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,170,A0A1P8B7W2,A0A1P8B7W2,A0A1P8B7W2,A0A1P8B7W2,True,,unmapped_to_nodes,,False,36.86366558,0.999144361,0.011321687
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,171,A0A1P8B7W9,A0A1P8B7W9,A0A1P8B7W9,A0A1P8B7W9,True,,unmapped_to_nodes,,False,47.33355986,0.99877189,0.014910125
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,172,A0A1P8B7X4,A0A1P8B7X4,A0A1P8B7X4,A0A1P8B7X4,True,,unmapped_to_nodes,,False,51.55610211,0.980523422,0.060462875
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,173,A0A1P8B870,A0A1P8B870,A0A1P8B870,A0A1P8B870,True,,unmapped_to_nodes,,False,34.20037636,0.9987475,0.012925918
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,174,A0A1P8B8I3,A0A1P8B8I3,A0A1P8B8I3,A0A1P8B8I3,True,,unmapped_to_nodes,,False,45.46736608,0.987172059,0.044624499
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,175,A0A1P8B8R9,A0A1P8B8R9,A0A1P8B8R9,A0A1P8B8R9,True,,unmapped_to_nodes,,False,48.21511262,0.999339445,0.011789847
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,176,A0A1P8B9L6,A0A1P8B9L6,A0A1P8B9L6,A0A1P8B9L6,True,,unmapped_to_nodes,,False,47.60424645,0.996750939,0.022716803
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,177,A0A1P8B9P2,A0A1P8B9P2,A0A1P8B9P2,A0A1P8B9P2,True,,unmapped_to_nodes,,False,45.41273893,0.996176171,0.03100811
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,178,A0A1P8B9X6,A0A1P8B9X6,A0A1P8B9X6,A0A1P8B9X6,True,,unmapped_to_nodes,,False,41.6383945,0.993721555,0.027683221
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,179,A0A1P8BAQ0,A0A1P8BAQ0,A0A1P8BAQ0,A0A1P8BAQ0,True,,unmapped_to_nodes,,False,53.85966942,0.997031116,0.022326421
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,180,A0A1P8BAR6,A0A1P8BAR6,A0A1P8BAR6,A0A1P8BAR6,True,,unmapped_to_nodes,,False,58.04111689,0.991420729,0.030776208
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,181,A0A1P8BAW5,A0A1P8BAW5,A0A1P8BAW5,A0A1P8BAW5,True,,unmapped_to_nodes,,False,43.92473983,0.993308056,0.029972232
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,182,A0A1P8BB43,A0A1P8BB43,A0A1P8BB43,A0A1P8BB43,True,,unmapped_to_nodes,,False,48.75485326,0.998407434,0.019774958
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,183,A0A1P8BBC4,A0A1P8BBC4,A0A1P8BBC4,A0A1P8BBC4,True,,unmapped_to_nodes,,False,39.35671772,0.993839158,0.027595857
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,184,A0A1P8BC80,A0A1P8BC80,A0A1P8BC80,A0A1P8BC80,True,,unmapped_to_nodes,,False,51.84580931,0.995982594,0.029401152
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,185,A0A1P8BD60,A0A1P8BD60,A0A1P8BD60,A0A1P8BD60,True,,unmapped_to_nodes,,False,48.98174395,0.968183473,0.082756592
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,186,A0A1P8BD66,A0A1P8BD66,A0A1P8BD66,A0A1P8BD66,True,,unmapped_to_nodes,,False,59.8436378,0.988370524,0.037630037
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,187,A0A1P8BDP5,A0A1P8BDP5,A0A1P8BDP5,A0A1P8BDP5,True,,unmapped_to_nodes,,False,47.48711099,0.99815333,0.02223752
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,188,A0A1P8BE58,A0A1P8BE58,A0A1P8BE58,A0A1P8BE58,True,,unmapped_to_nodes,,False,50.42235513,0.996417618,0.029319753
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,189,A0A1P8BEU1,A0A1P8BEU1,A0A1P8BEU1,A0A1P8BEU1,True,,unmapped_to_nodes,,False,37.37880278,0.997251196,0.020713787
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,190,A0A1P8BG37,A0A1P8BG37,A0A1P8BG37,A0A1P8BG37,True,,unmapped_to_nodes,,False,43.23992525,0.998826225,0.016784641
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,191,A0A1R7T3A2,A0A1R7T3A2,A0A1R7T3A2,A0A1R7T3A2,True,,unmapped_to_nodes,,False,62.24024434,0.982227722,0.037529039
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,192,A0A219HZH3,A0A219HZH3,A0A219HZH3,A0A219HZH3,True,,unmapped_to_nodes,,False,35.0033476,0.998166456,0.015920977
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,193,A0A2H1ZE19,A0A2H1ZE19,A0A2H1ZE19,A0A2H1ZE19,True,,unmapped_to_nodes,,False,51.08787354,0.996647678,0.026580951
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,194,A0A2H1ZEA9,A0A2H1ZEA9,A0A2H1ZEA9,A0A2H1ZEA9,True,,unmapped_to_nodes,,False,40.19257841,0.998186686,0.018125807
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,195,A0A2H1ZEC4,A0A2H1ZEC4,A0A2H1ZEC4,A0A2H1ZEC4,True,,unmapped_to_nodes,,False,37.06541575,0.985744947,0.040128143
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,196,A0A2H1ZEM4,A0A2H1ZEM4,A0A2H1ZEM4,A0A2H1ZEM4,True,,unmapped_to_nodes,,False,58.72027044,0.983785808,0.053215389
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,197,A0A2H1ZEM8,A0A2H1ZEM8,A0A2H1ZEM8,A0A2H1ZEM8,True,,unmapped_to_nodes,,False,45.79903257,0.995967299,0.033416457
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,198,A0A2P2CLF9,A0A2P2CLF9,A0A2P2CLF9,A0A2P2CLF9,True,,unmapped_to_nodes,,False,36.79128454,0.997108323,0.019704574
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,199,A0A2P2CLH9,A0A2P2CLH9,A0A2P2CLH9,A0A2P2CLH9,True,,unmapped_to_nodes,,False,32.88112018,0.991695875,0.032054286
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,201,A1A6J3,A1A6J3,A1A6J3,A1A6J3,True,,unmapped_to_nodes,,False,44.79365623,0.993678152,0.03109865
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,202,A1L4Y4,A1L4Y4,A1L4Y4,A1L4Y4,True,,unmapped_to_nodes,,False,53.21729366,0.990247314,0.048100597
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,204,A2RVT9,A2RVT9,A2RVT9,A2RVT9,True,,unmapped_to_nodes,,False,49.37434565,0.994497746,0.032244489
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,205,A2RVV4,A2RVV4,A2RVV4,A2RVV4,True,,unmapped_to_nodes,,False,56.23630956,0.97542208,0.066279442
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,206,A7WM73,A7WM73,A7WM73,A7WM73,True,,unmapped_to_nodes,,False,49.12734875,0.994721408,0.037155021
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,207,A8MPR5,A8MPR5,A8MPR5,A8MPR5,True,,unmapped_to_nodes,,False,33.17815642,0.921126366,0.086713886
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,208,A8MQ78,A8MQ78,A8MQ78,A8MQ78,True,,unmapped_to_nodes,,False,59.59430859,0.987869807,0.032869019
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,209,A8MQA1,A8MQA1,A8MQA1,A8MQA1,True,,unmapped_to_nodes,,False,58.17209387,0.941184621,0.058432987
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,210,A8MQR6,A8MQR6,A8MQR6,A8MQR6,True,,unmapped_to_nodes,,False,58.23240916,0.981307864,0.059003307
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,211,A8MQW3,A8MQW3,A8MQW3,A8MQW3,True,,unmapped_to_nodes,,False,55.72680851,0.997746367,0.020173696
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,212,A8MR14,A8MR14,A8MR14,A8MR14,True,,unmapped_to_nodes,,False,34.67062361,0.990945532,0.033100235
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,213,A8MR27,A8MR27,A8MR27,A8MR27,True,,unmapped_to_nodes,,False,38.26697173,0.997304495,0.021240371
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,214,A8MRI5,A8MRI5,A8MRI5,A8MRI5,True,,unmapped_to_nodes,,False,48.88750139,0.995412851,0.027446209
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,215,A8MRM0,A8MRM0,A8MRM0,A8MRM0,True,,unmapped_to_nodes,,False,52.37724045,0.985257516,0.049874854
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,216,A8MRP2,A8MRP2,A8MRP2,A8MRP2,True,,unmapped_to_nodes,,False,49.68279,0.99411706,0.039069724
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,217,A8MRW1,A8MRW1,A8MRW1,A8MRW1,True,,unmapped_to_nodes,,False,44.59176711,0.999478099,0.011554671
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,218,A8MS48,A8MS48,A8MS48,A8MS48,True,,unmapped_to_nodes,,False,52.26661549,0.982780808,0.041754425
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,219,A8MSF5,A8MSF5,A8MSF5,A8MSF5,True,,unmapped_to_nodes,,False,54.17788449,0.956499557,0.064268152
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,220,B3H658,B3H658,B3H658,B3H658,True,,unmapped_to_nodes,,False,50.836401,0.99899523,0.013232676
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,223,B9DFA8,B9DFA8,B9DFA8,B9DFA8,True,,unmapped_to_nodes,,False,52.43599561,0.990927251,0.039551304
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,225,B9DFQ9,B9DFQ9,B9DFQ9,B9DFQ9,True,,unmapped_to_nodes,,False,41.15386463,0.998476866,0.017211702
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,226,B9DFR6,B9DFR6,B9DFR6,B9DFR6,True,,unmapped_to_nodes,,False,50.20178811,0.99621098,0.028191214
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,227,B9DG17,B9DG17,B9DG17,B9DG17,True,,unmapped_to_nodes,,False,40.82966099,0.998327752,0.015521696
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,228,B9DG54,B9DG54,B9DG54,B9DG54,True,,unmapped_to_nodes,,False,52.2233634,0.95045705,0.059808563
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,231,B9DH36,B9DH36,B9DH36,B9DH36,True,,unmapped_to_nodes,,False,39.95191004,0.995442849,0.027315625
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,232,B9DH52,B9DH52,B9DH52,B9DH52,True,,unmapped_to_nodes,,False,59.02258053,0.993538052,0.029043174
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,233,B9DH97,B9DH97,B9DH97,B9DH97,True,,unmapped_to_nodes,,False,45.21298603,0.996913242,0.024587631
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,237,F4HRH4,F4HRH4,F4HRH4,F4HRH4,True,,unmapped_to_nodes,,False,51.9272479,0.970767919,0.064464186
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,238,F4HS63,F4HS63,F4HS63,F4HS63,True,,unmapped_to_nodes,,False,47.37362267,0.99827318,0.021679984
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,239,F4HS76,F4HS76,F4HS76,F4HS76,True,,unmapped_to_nodes,,False,40.00658226,0.999041712,0.012338105
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,240,F4HS99,F4HS99,F4HS99,F4HS99,True,,unmapped_to_nodes,,False,48.13584586,0.992270222,0.032468483
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,241,F4HSX1,F4HSX1,F4HSX1,F4HSX1,True,,unmapped_to_nodes,,False,47.45605311,0.975852497,0.084140736
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,242,F4HTM3,F4HTM3,F4HTM3,F4HTM3,True,,unmapped_to_nodes,,False,50.85386556,0.996277821,0.028137032
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,243,F4HTT6,F4HTT6,F4HTT6,F4HTT6,True,,unmapped_to_nodes,,False,58.50816647,0.998807802,0.013541331
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,244,F4HU51,F4HU51,F4HU51,F4HU51,True,,unmapped_to_nodes,,False,48.92645049,0.989894726,0.049205104
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,245,F4HV96,F4HV96,F4HV96,F4HV96,True,,unmapped_to_nodes,,False,37.96056548,0.994213576,0.029239834
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,246,F4HWB0,F4HWB0,F4HWB0,F4HWB0,True,,unmapped_to_nodes,,False,47.21163465,0.997156896,0.025996499
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,247,F4HWL3,F4HWL3,F4HWL3,F4HWL3,True,,unmapped_to_nodes,,False,46.21704729,0.99412235,0.036037369
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,248,F4HWS5,F4HWS5,F4HWS5,F4HWS5,True,,unmapped_to_nodes,,False,49.62329396,0.987473411,0.039242732
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,249,F4HWZ6,F4HWZ6,F4HWZ6,F4HWZ6,True,,unmapped_to_nodes,,False,59.24629247,0.966166862,0.053891126
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,252,F4HYC0,F4HYC0,F4HYC0,F4HYC0,True,,unmapped_to_nodes,,False,41.92584484,0.989848967,0.043741662
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,254,F4HYQ1,F4HYQ1,F4HYQ1,F4HYQ1,True,,unmapped_to_nodes,,False,48.41822192,0.988974664,0.033453451
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,255,F4HZE0,F4HZE0,F4HZE0,F4HZE0,True,,unmapped_to_nodes,,False,40.30583242,0.995425586,0.024839039
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,256,F4I061,F4I061,F4I061,F4I061,True,,unmapped_to_nodes,,False,55.60144144,0.952053973,0.076985703
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,258,F4I2A1,F4I2A1,F4I2A1,F4I2A1,True,,unmapped_to_nodes,,False,41.08808467,0.995281722,0.032201547
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,259,F4I2Z0,F4I2Z0,F4I2Z0,F4I2Z0,True,,unmapped_to_nodes,,False,46.41979973,0.99551526,0.028350097
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,260,F4I3C3,F4I3C3,F4I3C3,F4I3C3,True,,unmapped_to_nodes,,False,44.73235355,0.998651024,0.017554124
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,261,F4I3J0,F4I3J0,F4I3J0,F4I3J0,True,,unmapped_to_nodes,,False,37.39198873,0.995485426,0.024727642
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,262,F4I576,F4I576,F4I576,F4I576,True,,unmapped_to_nodes,,False,56.19850252,0.996320244,0.022821385
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,263,F4I5G3,F4I5G3,F4I5G3,F4I5G3,True,,unmapped_to_nodes,,False,45.03175179,0.998046334,0.017634802
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,266,F4IAG1,F4IAG1,F4IAG1,F4IAG1,True,,unmapped_to_nodes,,False,40.24425877,0.998954513,0.013058723
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,267,F4IAP5,F4IAP5,F4IAP5,F4IAP5,True,,unmapped_to_nodes,,False,41.61808951,0.99856667,0.015827606
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,268,F4IBS8,F4IBS8,F4IBS8,F4IBS8,True,,unmapped_to_nodes,,False,37.87362797,0.989309216,0.03738795
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,269,F4IBT7,F4IBT7,F4IBT7,F4IBT7,True,,unmapped_to_nodes,,False,50.06164619,0.998523231,0.018461249
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,270,F4IBX4,F4IBX4,F4IBX4,F4IBX4,True,,unmapped_to_nodes,,False,45.69685059,0.998258695,0.018526209
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,271,F4IC59,F4IC59,F4IC59,F4IC59,True,,unmapped_to_nodes,,False,41.17358864,0.999298024,0.010710329
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,272,F4ICC6,F4ICC6,F4ICC6,F4ICC6,True,,unmapped_to_nodes,,False,45.48112687,0.993548185,0.02982836
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,273,F4ICX9,F4ICX9,F4ICX9,F4ICX9,True,,unmapped_to_nodes,,False,43.06664694,0.996365914,0.024192994
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,274,F4IE14,F4IE14,F4IE14,F4IE14,True,,unmapped_to_nodes,,False,44.81904766,0.998471005,0.018692705
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,275,F4IFC5,F4IFC5,F4IFC5,F4IFC5,True,,unmapped_to_nodes,,False,37.41319874,0.997574283,0.018488897
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,276,F4IFZ9,F4IFZ9,F4IFZ9,F4IFZ9,True,,unmapped_to_nodes,,False,38.19485369,0.996774738,0.020723178
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,277,F4IGR4,F4IGR4,F4IGR4,F4IGR4,True,,unmapped_to_nodes,,False,58.80577456,0.931878268,0.073152554
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,278,F4IIG3,F4IIG3,F4IIG3,F4IIG3,True,,unmapped_to_nodes,,False,49.58582444,0.997473192,0.024666005
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,279,F4IKK4,F4IKK4,F4IKK4,F4IKK4,True,,unmapped_to_nodes,,False,51.61371971,0.981872552,0.06661525
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,280,F4IKM1,F4IKM1,F4IKM1,F4IKM1,True,,unmapped_to_nodes,,False,52.1883507,0.995994816,0.028599434
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,281,F4IN59,F4IN59,F4IN59,F4IN59,True,,unmapped_to_nodes,,False,38.45324536,0.9931137,0.030222567
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,282,F4IP26,F4IP26,F4IP26,F4IP26,True,,unmapped_to_nodes,,False,37.17042588,0.998056909,0.016651391
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,287,F4ITS6,F4ITS6,F4ITS6,F4ITS6,True,,unmapped_to_nodes,,False,60.96197677,0.975501318,0.053643257
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,288,F4IUE7,F4IUE7,F4IUE7,F4IUE7,True,,unmapped_to_nodes,,False,53.02261925,0.987797243,0.044837227
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,289,F4IUJ0,F4IUJ0,F4IUJ0,F4IUJ0,True,,unmapped_to_nodes,,False,48.5373118,0.990534504,0.040548264
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,290,F4IV18,F4IV18,F4IV18,F4IV18,True,,unmapped_to_nodes,,False,46.49517196,0.996829174,0.02658564
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,291,F4IVR2,F4IVR2,F4IVR2,F4IVR2,True,,unmapped_to_nodes,,False,56.83543198,0.982419607,0.058463288
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,292,F4IVY6,F4IVY6,F4IVY6,F4IVY6,True,,unmapped_to_nodes,,False,38.37892536,0.997144341,0.020866739
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,294,F4IWC5,F4IWC5,F4IWC5,F4IWC5,True,,unmapped_to_nodes,,False,50.24688757,0.997778611,0.020809972
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,295,F4IWK4,F4IWK4,F4IWK4,F4IWK4,True,,unmapped_to_nodes,,False,54.16273441,0.986743748,0.049299992
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,297,F4IX01,F4IX01,F4IX01,F4IX01,True,,unmapped_to_nodes,,False,36.92294299,0.975356762,0.053026417
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,300,F4IYH7,F4IYH7,F4IYH7,F4IYH7,True,,unmapped_to_nodes,,False,59.7635277,0.983738095,0.036700144
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,301,F4IZV9,F4IZV9,F4IZV9,F4IZV9,True,,unmapped_to_nodes,,False,57.51901243,0.988641871,0.043249744
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,302,F4J034,F4J034,F4J034,F4J034,True,,unmapped_to_nodes,,False,53.24212261,0.994115567,0.03489736
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,303,F4J0D4,F4J0D4,F4J0D4,F4J0D4,True,,unmapped_to_nodes,,False,41.96199628,0.992872001,0.038902165
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,304,F4J110,F4J110,F4J110,F4J110,True,,unmapped_to_nodes,,False,47.84270637,0.998570297,0.013932311
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,305,F4J117,F4J117,F4J117,F4J117,True,,unmapped_to_nodes,,False,45.78019074,0.998898033,0.015283337
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,306,F4J1U2,F4J1U2,F4J1U2,F4J1U2,True,,unmapped_to_nodes,,False,45.1840591,0.998647849,0.01814921
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,308,F4J447,F4J447,F4J447,F4J447,True,,unmapped_to_nodes,,False,52.85956655,0.999350094,0.011819159
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,309,F4J5R9,F4J5R9,F4J5R9,F4J5R9,True,,unmapped_to_nodes,,False,46.00494695,0.998951304,0.013750188
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,310,F4J5T2,F4J5T2,F4J5T2,F4J5T2,True,,unmapped_to_nodes,,False,50.76206314,0.992034577,0.035480287
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,311,F4J6A1,F4J6A1,F4J6A1,F4J6A1,True,,unmapped_to_nodes,,False,53.4244878,0.993873152,0.031372877
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,312,F4J6A8,F4J6A8,F4J6A8,F4J6A8,True,,unmapped_to_nodes,,False,49.24372182,0.996063459,0.023547587
lysate_cell_MS2,melting-point-Lyu2023-lysate-cell-MS2.csv,313,F4J8J7,F4J8J7,F4J8J7,F4J8J7,True,,unmapped_to_nodes,,False,45.91677501,0.993243295,0.031451748
