source,target
AT2G26330,AT5G20480
AT2G26330,AT5G47910
AT2G26330,AT5G48380
AT2G26330,AT5G52240
AT2G26330,AT5G62230
AT2G26330,AT5G65700
AT2G26350,AT3G03490
AT2G26350,AT4G21980
AT2G26570,AT2G26570
AT2G26650,AT2G26650
AT2G26650,AT4G17615
AT2G26650,AT4G22200
AT2G26650,AT4G30960
AT2G26650,AT4G32650
AT2G26650,AT4G33000
AT2G26650,AT5G24270
AT2G26650,AT5G46240
AT2G26650,AT5G47100
AT2G26760,AT2G27960
AT2G26920,AT5G45410
AT2G26980,AT2G26980
AT2G26980,AT4G17615
AT2G26980,AT4G26570
AT2G26980,AT5G47100
AT2G26980,AT5G55990
AT2G26990,AT3G61140
AT2G26990,AT4G02570
AT2G26990,AT5G14250
AT2G26990,AT5G42970
AT2G27020,AT4G37260
AT2G27040,AT2G40030
AT2G27040,AT5G04290
AT2G27050,AT4G17880
AT2G27050,AT5G13780
AT2G27050,AT5G46760
AT2G27050,AT5G63110
AT2G27060,AT3G14350
AT2G27060,AT3G17840
AT2G27060,AT4G22130
AT2G27060,AT4G28650
AT2G27060,AT5G16590
AT2G27060,AT5G46330
AT2G27100,AT2G27100
AT2G27100,AT3G18130
AT2G27100,AT4G15900
AT2G27100,AT4G21670
AT2G27100,AT5G44200
AT2G27100,AT5G45410
AT2G27110,AT3G15880
AT2G27110,AT3G17860
AT2G27110,AT3G21175
AT2G27110,AT4G30935
AT2G27110,AT5G12980
AT2G27210,AT3G26940
AT2G27450,AT4G25030
AT2G27470,AT3G48590
AT2G27470,AT5G27910
AT2G27470,AT5G28640
AT2G27470,AT5G63470
AT2G27860,AT3G18130
AT2G27960,AT2G32710
AT2G27960,AT2G38620
AT2G27960,AT3G19150
AT2G27960,AT3G48160
AT2G27960,AT3G48750
AT2G27960,AT3G50070
AT2G27960,AT3G50630
AT2G27960,AT3G54180
AT2G27960,AT4G03270
AT2G27960,AT4G28980
AT2G27960,AT4G37630
AT2G27960,AT5G03415
AT2G27960,AT5G10440
AT2G27960,AT5G13840
AT2G27960,AT5G27620
AT2G27960,AT5G48820
AT2G27960,AT5G65420
AT2G27960,AT5G67260
AT2G27970,AT2G32710
AT2G27970,AT2G38620
AT2G27970,AT3G19150
AT2G27970,AT3G24810
AT2G27970,AT3G48160
AT2G27970,AT3G48750
AT2G27970,AT3G50630
AT2G27970,AT3G54180
AT2G27970,AT4G03270
AT2G27970,AT4G14310
AT2G27970,AT4G28980
AT2G27970,AT4G37630
AT2G27970,AT5G10440
AT2G27970,AT5G13840
AT2G27970,AT5G27620
AT2G27970,AT5G48820
AT2G27970,AT5G56750
AT2G27970,AT5G65420
AT2G28000,AT3G11630
AT2G28000,AT4G32570
AT2G28070,AT5G04870
AT2G28080,AT2G28080
AT2G28080,AT3G29160
AT2G28190,AT3G21630
AT2G28290,AT2G30470
AT2G28290,AT2G36010
AT2G28290,AT3G22880
AT2G28290,AT3G61830
AT2G28290,AT5G13330
AT2G28290,AT5G25220
AT2G28290,AT5G60120
AT2G28290,AT5G61850
AT2G28380,AT2G41090
AT2G28380,AT3G43810
AT2G28380,AT3G51920
AT2G28380,AT5G21274
AT2G28380,AT5G37780
AT2G28450,AT5G15840
AT2G28550,AT3G15880
AT2G28550,AT3G16830
AT2G28550,AT3G17860
AT2G28550,AT4G32295
AT2G28550,AT5G15850
AT2G28550,AT5G27030
AT2G28550,AT5G57360
AT2G28550,AT5G60120
AT2G28740,AT3G01460
AT2G28740,AT4G29510
AT2G28740,AT5G09740
AT2G28740,AT5G56740
AT2G28740,AT5G63110
AT2G28800,AT2G45770
AT2G28800,AT2G47450
AT2G28800,AT5G03940
AT2G28830,AT4G33430
AT2G28830,AT5G46330
AT2G28900,AT4G02510
AT2G29080,AT3G18130
AT2G29100,AT2G29100
AT2G29100,AT3G07520
AT2G29100,AT5G04870
AT2G29400,AT2G31305
AT2G29530,AT5G56750
AT2G29540,AT4G32010
AT2G29550,AT2G46700
AT2G29570,AT5G03240
AT2G29570,AT5G22750
AT2G29580,AT3G15030
AT2G29580,AT3G21175
AT2G29580,AT3G47620
AT2G29580,AT4G04885
AT2G29580,AT4G32010
AT2G29580,AT4G32570
AT2G29580,AT5G08330
AT2G29580,AT5G15840
AT2G29580,AT5G60120
AT2G29580,AT5G61380
AT2G29680,AT3G48750
AT2G29980,AT2G29980
AT2G30020,AT2G43790
AT2G30020,AT3G10640
AT2G30020,AT4G01370
AT2G30020,AT4G17870
AT2G30020,AT5G46240
AT2G30020,AT5G66680
AT2G30050,AT2G32700
AT2G30050,AT3G01340
AT2G30060,AT5G20010
AT2G30060,AT5G20020
AT2G30060,AT5G55190
AT2G30120,AT2G30120
AT2G30120,AT3G54170
AT2G30120,AT4G00650
AT2G30120,AT4G08150
AT2G30120,AT5G08130
AT2G30120,AT5G22330
AT2G30120,AT5G37055
AT2G30120,AT5G45600
AT2G30120,AT5G61920
AT2G30250,AT3G18690
AT2G30250,AT4G37710
AT2G30260,AT3G47620
AT2G30260,AT4G24840
AT2G30330,AT2G35940
AT2G30360,AT2G30360
AT2G30360,AT2G33380
AT2G30360,AT2G36270
AT2G30360,AT3G01090
AT2G30360,AT3G11410
AT2G30360,AT3G29160
AT2G30360,AT3G44110
AT2G30360,AT4G16360
AT2G30360,AT4G26080
AT2G30360,AT4G26570
AT2G30360,AT4G30190
AT2G30360,AT4G33000
AT2G30360,AT4G37260
AT2G30360,AT5G01820
AT2G30360,AT5G17490
AT2G30360,AT5G47100
AT2G30360,AT5G55990
AT2G30410,AT4G20890
AT2G30470,AT2G46020
AT2G30470,AT3G61830
AT2G30520,AT2G42580
AT2G30520,AT3G45780
AT2G30520,AT5G66280
AT2G30740,AT3G25250
AT2G30950,AT2G30950
AT2G30980,AT2G30980
AT2G30980,AT2G36270
AT2G30980,AT2G41090
AT2G30980,AT2G43790
AT2G30980,AT3G43810
AT2G30980,AT3G51920
AT2G30980,AT4G01370
AT2G30980,AT5G21274
AT2G30980,AT5G37780
AT2G30990,AT3G57870
AT2G31270,AT3G48750
AT2G31270,AT5G13060
AT2G31305,AT2G39840
AT2G31305,AT3G05580
AT2G31305,AT3G46820
AT2G31305,AT4G11240
AT2G31305,AT5G27840
AT2G31305,AT5G43380
AT2G31305,AT5G59160
AT2G31320,AT2G31320
AT2G31320,AT5G37720
AT2G31390,AT2G43790
AT2G31390,AT4G01370
AT2G31530,AT4G38490
AT2G31870,AT4G02390
AT2G31880,AT2G37050
AT2G31880,AT3G02130
AT2G31880,AT3G02880
AT2G31880,AT3G08680
AT2G31880,AT3G10640
AT2G31880,AT4G35600
AT2G31880,AT5G06320
AT2G31880,AT5G16590
AT2G31880,AT5G43980
AT2G31880,AT5G65700
AT2G32080,AT2G32080
AT2G32080,AT5G16850
AT2G32180,AT4G37260
AT2G32240,AT3G10640
AT2G32240,AT4G17730
AT2G32700,AT3G47620
AT2G32700,AT5G22880
AT2G32700,AT5G62090
AT2G32710,AT2G38620
AT2G32710,AT3G12280
AT2G32710,AT3G48750
AT2G32710,AT3G54180
AT2G32710,AT3G54650
AT2G32710,AT4G03270
AT2G32710,AT4G28980
AT2G32710,AT4G34160
AT2G32710,AT4G37630
AT2G32710,AT5G10440
AT2G32710,AT5G14960
AT2G32710,AT5G27620
AT2G32710,AT5G43080
AT2G32710,AT5G65420
AT2G32710,AT5G67260
AT2G32950,AT2G32950
AT2G32950,AT2G34150
AT2G32950,AT2G36890
AT2G32950,AT2G46340
AT2G32950,AT2G46370
AT2G32950,AT3G13550
AT2G32950,AT3G17609
AT2G32950,AT3G20050
AT2G32950,AT3G61140
AT2G32950,AT4G05420
AT2G32950,AT4G08920
AT2G32950,AT4G16250
AT2G32950,AT4G18130
AT2G32950,AT4G21100
AT2G32950,AT4G25560
AT2G32950,AT4G27430
AT2G32950,AT4G38960
AT2G32950,AT4G39070
AT2G32950,AT5G11260
AT2G32950,AT5G15840
AT2G32950,AT5G24630
AT2G32950,AT5G35840
AT2G32950,AT5G41790
AT2G32950,AT5G43470
AT2G32950,AT5G60410
AT2G32950,AT5G63860
AT2G32950,AT5G65430
AT2G33120,AT3G60600
AT2G33120,AT4G26450
AT2G33120,AT4G26455
AT2G33120,AT4G29330
AT2G33120,AT4G32650
AT2G33120,AT5G46240
AT2G33210,AT4G19700
AT2G33250,AT3G28220
AT2G33250,AT3G57650
AT2G33250,AT5G06320
AT2G33250,AT5G07340
AT2G33250,AT5G42980
AT2G33250,AT5G45410
AT2G33250,AT5G52240
AT2G33380,AT2G36270
AT2G33380,AT5G01820
AT2G33410,AT5G61380
AT2G33430,AT2G33430
AT2G33430,AT2G35240
AT2G33430,AT3G06790
AT2G33430,AT3G11410
AT2G33430,AT3G15000
AT2G33430,AT4G20020
AT2G33430,AT4G37260
AT2G33460,AT4G35020
AT2G33460,AT4G35950
AT2G33500,AT3G21150
AT2G33500,AT3G48590
AT2G33500,AT4G38960
AT2G33500,AT5G12980
AT2G33500,AT5G27910
AT2G33510,AT3G61150
AT2G33550,AT2G33550
AT2G33550,AT3G16830
AT2G33550,AT3G28730
AT2G33550,AT4G01370
AT2G33550,AT5G27030
AT2G33560,AT3G19590
AT2G33560,AT3G25980
AT2G33560,AT4G33270
AT2G33580,AT3G10640
AT2G33580,AT3G17210
AT2G33580,AT4G28910
AT2G33580,AT5G06320
AT2G33610,AT2G33610
AT2G33610,AT2G42280
AT2G33610,AT2G46020
AT2G33610,AT2G47620
AT2G33610,AT3G11410
AT2G33610,AT3G15030
AT2G33610,AT3G17590
AT2G33610,AT3G21150
AT2G33610,AT3G22880
AT2G33610,AT3G47620
AT2G33610,AT4G08150
AT2G33610,AT4G16280
AT2G33610,AT4G23810
AT2G33610,AT4G26080
AT2G33610,AT4G34430
AT2G33610,AT4G36710
AT2G33610,AT5G15840
AT2G33610,AT5G25220
AT2G33610,AT5G29000
AT2G33610,AT5G57050
AT2G33730,AT3G54610
AT2G34140,AT3G47620
AT2G34140,AT5G08790
AT2G34150,AT4G16340
AT2G34150,AT4G26080
AT2G34150,AT4G35950
AT2G34150,AT5G57050
AT2G34160,AT4G28910
AT2G34250,AT3G10640
AT2G34250,AT3G28220
AT2G34250,AT4G29330
AT2G34250,AT5G06320
AT2G34250,AT5G25752
AT2G34420,AT3G47620
AT2G34420,AT4G02510
AT2G34480,AT2G42580
AT2G34480,AT5G16000
AT2G34590,AT3G11630
AT2G34590,AT3G63010
AT2G34590,AT4G32570
AT2G34640,AT2G43010
AT2G34640,AT2G46970
AT2G34640,AT3G59060
AT2G34640,AT4G20130
AT2G34640,AT5G61270
AT2G34650,AT2G34650
AT2G34650,AT2G41100
AT2G34650,AT3G21640
AT2G34680,AT5G65930
AT2G34690,AT5G16840
AT2G34720,AT3G08530
AT2G34720,AT3G10800
AT2G34720,AT3G15030
AT2G34720,AT3G48590
AT2G34720,AT4G01370
AT2G34720,AT4G04885
AT2G34720,AT4G14540
AT2G34720,AT4G19700
AT2G34720,AT4G35570
AT2G34720,AT5G50480
AT2G34720,AT5G63470
AT2G34970,AT5G20920
AT2G35100,AT2G35100
AT2G35100,AT5G44930
AT2G35110,AT2G35110
AT2G35110,AT4G26080
AT2G35110,AT4G31700
AT2G35110,AT5G22650
AT2G35110,AT5G57050
AT2G35110,AT5G60960
AT2G35240,AT3G15000
AT2G35240,AT4G20020
AT2G35620,AT3G02880
AT2G35620,AT3G08680
AT2G35620,AT3G10640
AT2G35620,AT3G17840
AT2G35620,AT4G20270
AT2G35620,AT5G06320
AT2G35620,AT5G16590
AT2G35620,AT5G65800
AT2G35840,AT5G20280
AT2G35940,AT2G35940
AT2G35940,AT3G08780
AT2G35940,AT3G47620
AT2G35940,AT4G32010
AT2G35940,AT4G32040
AT2G35940,AT5G01840
AT2G35940,AT5G25220
AT2G35940,AT5G38420
AT2G35940,AT5G49210
AT2G36010,AT2G38620
AT2G36010,AT2G46020
AT2G36010,AT3G12280
AT2G36010,AT3G48750
AT2G36010,AT5G02470
AT2G36010,AT5G03415
AT2G36250,AT2G36250
AT2G36250,AT3G19180
AT2G36250,AT3G27830
AT2G36250,AT4G02930
AT2G36250,AT5G55280
AT2G36270,AT2G36270
AT2G36270,AT2G40330
AT2G36270,AT2G41070
AT2G36270,AT3G01090
AT2G36270,AT3G11410
AT2G36270,AT3G15030
AT2G36270,AT3G19980
AT2G36270,AT3G24650
AT2G36270,AT3G28220
AT2G36270,AT3G29160
AT2G36270,AT3G46580
AT2G36270,AT3G50500
AT2G36270,AT4G16280
AT2G36270,AT4G16360
AT2G36270,AT4G18710
AT2G36270,AT4G26080
AT2G36270,AT4G31160
AT2G36270,AT4G34000
AT2G36270,AT4G34230
AT2G36270,AT5G12980
AT2G36270,AT5G13530
AT2G36270,AT5G53000
AT2G36270,AT5G60410
AT2G36270,AT5G66880
AT2G36270,AT5G67360
AT2G36400,AT3G15030
AT2G36400,AT3G47620
AT2G36400,AT4G00850
AT2G36400,AT5G28640
AT2G36530,AT3G57870
AT2G36530,AT4G34460
AT2G36580,AT5G56350
AT2G36680,AT3G08530
AT2G36680,AT3G12400
AT2G36740,AT2G46970
AT2G36740,AT4G08150
AT2G36740,AT5G13790
AT2G36740,AT5G15210
AT2G36880,AT4G09000
AT2G36910,AT3G21640
AT2G36910,AT5G06320
AT2G36990,AT5G67570
AT2G37000,AT2G46830
AT2G37000,AT3G15030
AT2G37000,AT3G47620
AT2G37000,AT4G18390
AT2G37000,AT5G08330
AT2G37000,AT5G24470
AT2G37000,AT5G60100
AT2G37020,AT2G37020
AT2G37040,AT2G37040
AT2G37040,AT3G10340
AT2G37040,AT3G15180
AT2G37050,AT5G10290
AT2G37170,AT3G53420
AT2G37170,AT4G00430
AT2G37170,AT4G23400
AT2G37170,AT4G35100
AT2G37180,AT3G60600
AT2G37180,AT3G61430
AT2G37180,AT4G00430
AT2G37180,AT4G23400
AT2G37180,AT4G35100
AT2G37190,AT4G17730
AT2G37250,AT3G01090
AT2G37340,AT3G13570
AT2G37340,AT3G55460
AT2G37340,AT3G61860
AT2G37340,AT4G31580
AT2G37340,AT5G62600
AT2G37360,AT3G28220
AT2G37360,AT5G06320
AT2G37620,AT2G37620
AT2G37620,AT3G18780
AT2G37620,AT5G09810
AT2G37630,AT2G37630
AT2G37630,AT2G46020
AT2G37630,AT3G16830
AT2G37630,AT3G20740
AT2G37630,AT4G37260
AT2G37630,AT5G15840
AT2G37630,AT5G37780
AT2G37630,AT5G63110
AT2G37678,AT2G37678
AT2G37678,AT4G25560
AT2G37678,AT5G02200
AT2G37678,AT5G11260
AT2G37680,AT2G37680
AT2G37680,AT5G02200
AT2G38170,AT2G38170
AT2G38170,AT3G51860
AT2G38170,AT5G35410
AT2G38230,AT3G16050
AT2G38230,AT5G01410
AT2G38230,AT5G60540
AT2G38300,AT3G08530
AT2G38300,AT4G01370
AT2G38300,AT4G19700
AT2G38300,AT5G17800
AT2G38300,AT5G27030
AT2G38310,AT3G11410
AT2G38310,AT3G17980
AT2G38310,AT4G18620
AT2G38310,AT4G26080
AT2G38310,AT5G21170
AT2G38310,AT5G28900
AT2G38310,AT5G37740
AT2G38310,AT5G41560
AT2G38310,AT5G57050
AT2G38400,AT4G09000
AT2G38410,AT5G03240
AT2G38440,AT4G16340
AT2G38440,AT4G26080
AT2G38440,AT4G35950
AT2G38440,AT5G57050
AT2G38470,AT2G44745
AT2G38470,AT3G18690
AT2G38470,AT3G56710
AT2G38470,AT4G37710
AT2G38540,AT5G37780
AT2G38580,AT3G57870
AT2G38620,AT2G38620
AT2G38620,AT3G18520
AT2G38620,AT3G19150
AT2G38620,AT3G24810
AT2G38620,AT3G48750
AT2G38620,AT3G50630
AT2G38620,AT3G54180
AT2G38620,AT4G03270
AT2G38620,AT4G28980
AT2G38620,AT4G37490
AT2G38620,AT4G37630
AT2G38620,AT5G06150
AT2G38620,AT5G10440
AT2G38620,AT5G11300
AT2G38620,AT5G25380
AT2G38620,AT5G27620
AT2G38620,AT5G43080
AT2G38620,AT5G48820
AT2G38620,AT5G63610
AT2G38620,AT5G65420
AT2G38650,AT3G61130
AT2G38750,AT2G38750
AT2G38940,AT2G38940
AT2G38940,AT4G16360
AT2G38940,AT5G21170
AT2G38940,AT5G43350
AT2G39010,AT2G45960
AT2G39010,AT2G47770
AT2G39010,AT4G23400
AT2G39010,AT4G35100
AT2G39050,AT3G01090
AT2G39050,AT4G16360
AT2G39050,AT4G23650
AT2G39050,AT5G01820
AT2G39050,AT5G62200
AT2G39130,AT5G26340
AT2G39660,AT2G39660
AT2G39660,AT4G33430
AT2G39660,AT4G39400
AT2G39660,AT5G46330
AT2G39660,AT5G47910
AT2G39770,AT3G57870
AT2G39800,AT2G39800
AT2G39800,AT5G20010
AT2G39800,AT5G23120
AT2G39810,AT3G04610
AT2G39810,AT3G18520
AT2G39810,AT3G26744
AT2G39810,AT4G33950
AT2G39810,AT5G15840
AT2G39810,AT5G61060
AT2G39810,AT5G63110
AT2G39830,AT3G47620
AT2G39830,AT5G03240
AT2G39840,AT3G21630
AT2G39940,AT3G17860
AT2G39940,AT4G02570
AT2G39940,AT4G34210
AT2G39940,AT4G34470
AT2G39940,AT5G13220
AT2G39940,AT5G20900
AT2G39940,AT5G41790
AT2G39940,AT5G42190
AT2G39940,AT5G63110
AT2G39960,AT3G21630
AT2G40010,AT5G47700
AT2G40060,AT2G40060
AT2G40060,AT3G01780
AT2G40060,AT3G03000
AT2G40060,AT3G11130
AT2G40060,AT4G11380
AT2G40060,AT5G14170
AT2G40080,AT3G46640
AT2G40290,AT3G45640
AT2G40290,AT4G01370
AT2G40330,AT3G11410
AT2G40330,AT3G17980
AT2G40330,AT3G50060
AT2G40330,AT4G18620
AT2G40330,AT4G26080
AT2G40330,AT4G32570
AT2G40330,AT5G37740
AT2G40330,AT5G57050
AT2G40330,AT5G60120
AT2G40550,AT5G02470
AT2G40550,AT5G03415
AT2G40550,AT5G11300
AT2G40590,AT3G48150
AT2G40840,AT3G57870
AT2G40940,AT5G03280
AT2G40940,AT5G03730
AT2G40940,AT5G17990
AT2G41070,AT3G11410
AT2G41070,AT4G33950
AT2G41090,AT2G45790
AT2G41090,AT2G46130
AT2G41090,AT3G02880
AT2G41090,AT3G13320
AT2G41090,AT3G17600
AT2G41090,AT3G23310
AT2G41090,AT3G28450
AT2G41090,AT3G50310
AT2G41090,AT3G58780
AT2G41090,AT3G59150
AT2G41090,AT3G61160
AT2G41090,AT4G14340
AT2G41090,AT4G23650
AT2G41090,AT4G23810
AT2G41090,AT4G24390
AT2G41090,AT4G30960
AT2G41090,AT4G35600
AT2G41090,AT4G36250
AT2G41090,AT4G37870
AT2G41090,AT5G13790
AT2G41090,AT5G20810
AT2G41090,AT5G27050
AT2G41090,AT5G35410
AT2G41090,AT5G39670
AT2G41090,AT5G49760
AT2G41090,AT5G56030
AT2G41090,AT5G66790
AT2G41100,AT3G47620
AT2G41110,AT3G21630
AT2G41140,AT4G17750
AT2G41475,AT4G25030
AT2G41475,AT5G45410
AT2G41630,AT2G43790
AT2G41630,AT3G45640
AT2G41630,AT5G24630
AT2G41680,AT2G41680
AT2G41680,AT3G11630
AT2G41680,AT4G32010
AT2G41680,AT5G05190
AT2G41840,AT3G57870
AT2G41900,AT5G12980
AT2G42260,AT3G08530
AT2G42260,AT4G22910
AT2G42260,AT4G24840
AT2G42260,AT4G33270
AT2G42260,AT4G37260
AT2G42260,AT5G13840
AT2G42280,AT2G46020
AT2G42280,AT3G15030
AT2G42280,AT3G20310
AT2G42280,AT5G12980
AT2G42360,AT3G08505
AT2G42360,AT3G48890
AT2G42360,AT5G06320
AT2G42400,AT3G59220
AT2G42400,AT4G34460
AT2G42500,AT5G53000
AT2G42560,AT3G47620
AT2G42580,AT3G12630
AT2G42580,AT3G16640
AT2G42580,AT3G16770
AT2G42580,AT3G24830
AT2G42580,AT3G26450
AT2G42580,AT3G52300
AT2G42580,AT3G62120
AT2G42580,AT4G23670
AT2G42580,AT4G24840
AT2G42580,AT5G11670
AT2G42580,AT5G38530
AT2G42580,AT5G63190
AT2G42600,AT3G11630
AT2G42620,AT5G42190
AT2G42790,AT3G56900
AT2G42790,AT3G58740
AT2G42790,AT3G58750
AT2G42790,AT4G17760
AT2G42790,AT4G22220
AT2G42790,AT5G25440
AT2G42790,AT5G55190
AT2G42830,AT2G45660
AT2G42830,AT5G13790
AT2G42870,AT2G42870
AT2G42870,AT2G43010
AT2G42870,AT4G24840
AT2G42870,AT4G39690
AT2G42910,AT2G42910
AT2G42940,AT3G47620
AT2G42940,AT4G29730
AT2G43000,AT5G12980
AT2G43010,AT3G03450
AT2G43010,AT4G10180
AT2G43010,AT4G16280
AT2G43010,AT4G31800
AT2G43010,AT5G61380
AT2G43030,AT5G45410
AT2G43160,AT3G08530
AT2G43160,AT5G22770
AT2G43610,AT5G45410
AT2G43640,AT3G49100
AT2G43680,AT3G21630
AT2G43710,AT3G11630
AT2G43750,AT3G13110
AT2G43750,AT5G54390
AT2G43790,AT2G43790
AT2G43790,AT2G47060
AT2G43790,AT2G47210
AT2G43790,AT3G02550
AT2G43790,AT3G05840
AT2G43790,AT3G12145
AT2G43790,AT3G12280
AT2G43790,AT3G15030
AT2G43790,AT3G17600
AT2G43790,AT3G18130
AT2G43790,AT3G21175
AT2G43790,AT3G21220
AT2G43790,AT3G21630
AT2G43790,AT3G25250
AT2G43790,AT3G26744
AT2G43790,AT3G27810
AT2G43790,AT3G44200
AT2G43790,AT3G48590
AT2G43790,AT3G58780
AT2G43790,AT3G61830
AT2G43790,AT4G12470
AT2G43790,AT4G18880
AT2G43790,AT4G23810
AT2G43790,AT4G25560
AT2G43790,AT4G26750
AT2G43790,AT4G29680
AT2G43790,AT4G29810
AT2G43790,AT4G34460
AT2G43790,AT4G36250
AT2G43790,AT4G36710
AT2G43790,AT4G38960
AT2G43790,AT5G04340
AT2G43790,AT5G07310
AT2G43790,AT5G08630
AT2G43790,AT5G10140
AT2G43790,AT5G13790
AT2G43790,AT5G15840
AT2G43790,AT5G27050
AT2G43790,AT5G27640
AT2G43790,AT5G54430
AT2G43790,AT5G59570
AT2G43790,AT5G60120
AT2G43790,AT5G61600
AT2G43790,AT5G63310
AT2G43790,AT5G67270
AT2G43970,AT4G34110
AT2G44060,AT3G57870
AT2G44100,AT4G35020
AT2G44190,AT3G48750
AT2G44190,AT5G16050
AT2G44270,AT4G04950
AT2G44270,AT4G35910
AT2G44490,AT3G10640
AT2G44530,AT4G25030
AT2G44530,AT5G45410
AT2G44670,AT3G29160
AT2G44680,AT4G27920
AT2G44710,AT5G04280
AT2G44710,AT5G44090
AT2G45000,AT4G37130
AT2G45000,AT5G38640
AT2G45000,AT5G53480
AT2G45140,AT4G34460
AT2G45160,AT3G11260
AT2G45170,AT4G34660
AT2G45440,AT2G45440
AT2G45440,AT3G11630
AT2G45480,AT4G00850
AT2G45480,AT5G28640
AT2G45510,AT5G45410
AT2G45640,AT2G45640
AT2G45640,AT2G45660
AT2G45640,AT3G15210
AT2G45640,AT4G38130
AT2G45640,AT5G13790
AT2G45640,AT5G63110
AT2G45660,AT2G45660
AT2G45660,AT3G06720
AT2G45660,AT3G16830
AT2G45660,AT3G49180
AT2G45660,AT3G58780
AT2G45660,AT5G13790
AT2G45660,AT5G27030
AT2G45660,AT5G47100
AT2G45660,AT5G47590
AT2G45660,AT5G60910
AT2G45740,AT3G19720
AT2G45770,AT3G48150
AT2G45770,AT5G03940
AT2G45820,AT2G45820
AT2G45820,AT3G06720
AT2G45820,AT3G44620
AT2G45820,AT3G57870
AT2G45820,AT4G02150
AT2G45820,AT4G16143
AT2G45820,AT5G23750
AT2G45890,AT4G11960
AT2G45890,AT5G62880
AT2G45960,AT4G35100
AT2G45960,AT5G06320
AT2G46020,AT3G01470
AT2G46020,AT3G06590
AT2G46020,AT3G15030
AT2G46020,AT3G22880
AT2G46020,AT3G24650
AT2G46020,AT3G46640
AT2G46020,AT3G61830
AT2G46020,AT4G08150
AT2G46020,AT4G16430
AT2G46020,AT4G22070
AT2G46020,AT4G23810
AT2G46020,AT4G34000
AT2G46020,AT4G36710
AT2G46020,AT5G04640
AT2G46020,AT5G06960
AT2G46020,AT5G08130
AT2G46020,AT5G25220
AT2G46020,AT5G29000
AT2G46020,AT5G60120
AT2G46020,AT5G61850
AT2G46130,AT3G15030
AT2G46130,AT3G43810
AT2G46130,AT3G47620
AT2G46130,AT3G51920
AT2G46130,AT4G37710
AT2G46130,AT5G21274
AT2G46130,AT5G37780
AT2G46280,AT4G05420
AT2G46340,AT2G46340
AT2G46340,AT3G15354
AT2G46340,AT4G05420
AT2G46340,AT4G08920
AT2G46340,AT4G11110
AT2G46340,AT4G21100
AT2G46340,AT5G15840
AT2G46370,AT2G46370
AT2G46500,AT4G38630
AT2G46500,AT5G56750
AT2G46510,AT3G17860
AT2G46510,AT3G43440
AT2G46510,AT5G13220
AT2G46700,AT2G46700
AT2G46700,AT5G37600
AT2G46790,AT2G46790
AT2G46790,AT4G38960
AT2G46790,AT5G24470
AT2G46790,AT5G24520
AT2G46790,AT5G61380
AT2G46790,AT5G63470
AT2G46800,AT3G10640
AT2G46830,AT2G46830
AT2G46830,AT3G22170
AT2G46830,AT3G45640
AT2G46830,AT3G60250
AT2G46830,AT4G01370
AT2G46830,AT4G10180
AT2G46830,AT4G18390
AT2G46830,AT5G11260
AT2G46830,AT5G67380
AT2G46970,AT3G28730
AT2G46970,AT4G20380
AT2G46970,AT5G12980
AT2G46970,AT5G61270
AT2G46970,AT5G61380
AT2G47060,AT3G25250
AT2G47060,AT3G45640
AT2G47090,AT3G18130
AT2G47210,AT4G34430
AT2G47430,AT2G47430
AT2G47450,AT2G47450
AT2G47450,AT3G47620
AT2G47450,AT5G03940
AT2G47450,AT5G51110
AT2G47450,AT5G60120
AT2G47610,AT5G56950
AT2G47620,AT2G47620
AT2G47620,AT3G17590
AT2G47620,AT3G47620
AT2G47620,AT3G57390
AT2G47620,AT4G16280
AT2G47620,AT5G08330
AT2G47620,AT5G14170
AT2G47620,AT5G25220
AT2G47620,AT5G52650
AT2G47710,AT2G47710
AT2G47770,AT3G16240
AT2G47770,AT3G26520
AT2G47770,AT3G60600
AT2G47770,AT4G26450
AT2G47770,AT4G26455
AT2G47770,AT4G35100
AT2G47900,AT3G60010
AT2G47900,AT4G08150
AT2G47900,AT5G42190
AT3G01050,AT4G27960
AT3G01050,AT5G41700
AT3G01090,AT3G01090
AT3G01090,AT3G11410
AT3G01090,AT3G19150
AT3G01090,AT3G50060
AT3G01090,AT3G51260
AT3G01090,AT3G57870
AT3G01090,AT4G15900
AT3G01090,AT4G16360
AT3G01090,AT4G18430
AT3G01090,AT4G26080
AT3G01090,AT4G30960
AT3G01090,AT5G04870
AT3G01090,AT5G20900
AT3G01090,AT5G24230
AT3G01180,AT3G09980
AT3G01180,AT3G47620
AT3G01180,AT5G28900
AT3G01280,AT4G17615
AT3G01290,AT4G26090
AT3G01330,AT4G28980
AT3G01330,AT5G67260
AT3G01340,AT3G01340
AT3G01440,AT3G61150
AT3G01460,AT5G65360
AT3G01470,AT3G01470
AT3G01470,AT5G12980
AT3G01500,AT3G11630
AT3G01500,AT4G30190
AT3G01500,AT5G25260
AT3G01500,AT5G38660
AT3G01500,AT5G56750
AT3G01780,AT3G01780
AT3G01780,AT5G14170
AT3G01890,AT4G34430
AT3G01910,AT5G56290
AT3G02000,AT4G32570
AT3G02000,AT5G06950
AT3G02130,AT3G14350
AT3G02130,AT3G48890
AT3G02130,AT3G57650
AT3G02130,AT5G10290
AT3G02130,AT5G16000
AT3G02130,AT5G16590
AT3G02130,AT5G42980
AT3G02130,AT5G48380
AT3G02130,AT5G52240
AT3G02170,AT3G55000
AT3G02230,AT3G18130
